Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.38618225	2.1385388	9.0759735	-8.024611	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	56.0	1.748188	0.875	0.0	-inf	0.0	3.378577	5.392642	8.404382	-7.301944	1.0	0.0	1.0	1.0	193.75	2.0	0.3010299956639812	-0.007985587	0.0590331	0.12501661	-0.14203732	0.07762182	0.0378288	0.16281904	0.0	-0.001490105	-0.016659016	0.5675429	65.80481	-0.11615848	-7.5666437	1.490123	0.015023043	0.16225001	12.0	5.683029890060425	4000
1	-0.5539269	1.914163	4.023101	-8.3708935	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	103.0	2.0128372	0.8956522	0.0	-inf	0.0	-2.1571126	0.1955831	-1.8737898	-2.5026217	1.0	0.0	1.0	1.0	167.875	2.0	0.3010299956639812	-0.029708622	0.36329874	0.69776046	-0.8702975	7.4750676	2.4874253	9.510437	0.0	-0.0014351099	-0.019917972	0.46178943	54.92106	-0.047571354	-8.080194	1.4350773	0.01519803	0.17625	38.0	11.097842693328857	8000
2	-1.4921614	4.444101	12.180077	-9.864314	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	135.0	2.1303337	0.89403975	0.0	-inf	0.0	0.111432225	0.11244023	0.30760437	-0.0212086	1.0	0.0	1.0	1.0	139.5	2.0	0.3010299956639812	-0.11251828	0.33430237	0.6923289	-0.7056569	15.906215	0.33345982	16.247395	13.989809	-0.001365054	-0.012171126	1.2146622	39.70176	-0.17006084	-5.996766	1.3650467	0.015315464	0.13125	22.0	16.68770122528076	12000
3	-0.29967207	4.04863	6.968838	-10.369917	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	166.0	2.220108	0.8924731	0.0	-inf	0.0	-0.15243936	0.17573684	0.1625446	-0.33037183	1.0	0.0	1.0	1.0	145.875	2.0	0.3010299956639812	0.039657637	0.4361216	0.80781555	-0.7133201	22.356054	0.08625628	22.460184	21.983593	-0.0013167337	-0.0067268154	1.1151754	32.50267	-0.09818213	-4.0869064	1.3167305	0.017787825	0.115	8.0	22.36625862121582	16000
4	-0.42754227	3.4082012	7.9741683	-7.876247	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	191.0	2.2810333	0.88837206	0.0	-inf	0.0	-1.6094801	0.0870178	-1.4027393	-1.6982161	1.0	0.0	1.0	1.0	152.75	2.0	0.3010299956639812	0.05329062	0.4701931	0.96686715	-0.8615293	27.595469	0.05819876	27.633911	27.12837	-0.0013307706	-0.011805906	0.84790796	25.03326	-0.079473004	-1.2190866	1.3307774	0.013505511	0.14475	79.0	28.11880111694336	20000
5	-1.9773071	2.5207963	3.5607553	-7.1097093	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	216.0	2.3344538	0.8852459	0.0	-inf	0.0	-0.6133053	0.0919473	-0.5191084	-0.78506696	1.0	0.0	1.0	1.0	197.875	2.0	0.3010299956639812	0.044386875	0.44286865	0.67465174	-0.8292185	30.628172	0.02785802	30.657408	30.351168	-0.0012853779	-0.012014659	0.89150274	22.741852	-0.13780074	-1.2459545	1.2853537	0.013858653	0.10775	79.0	33.499645471572876	24000
6	-0.810683	3.5790093	4.2994943	-10.581432	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	235.0	2.371068	0.88014984	0.0	-inf	0.0	-0.9272537	1.170897	-0.38646752	-4.0179143	0.875	0.3307189	1.0	0.0	239.25	2.0	0.3010299956639812	-0.28469697	0.40896007	0.6925538	-0.7716841	33.664436	0.07966985	33.70499	33.124687	-0.0012790821	-0.0049048997	0.7145251	20.988504	-0.0898155	-0.018379688	1.279068	0.021348804	0.15474999	5.0	38.584914207458496	28000
7	-2.3148835	2.5578666	3.3333445	-6.7950234	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	255.0	2.4065402	0.87628865	0.0	-inf	0.0	-3.7122874	0.06342324	-3.6291595	-3.815174	1.0	0.0	1.0	1.0	174.125	2.0	0.3010299956639812	-0.34341627	0.3386933	0.7840076	-0.83657974	34.150463	0.0636031	34.2024	33.68835	-0.0012644213	-0.009140673	0.5860713	20.770473	-0.055756602	-0.05777836	1.2644222	0.015446156	0.13275	16.0	43.506813287734985	32000
8	-3.6257746	3.053369	3.1155756	-9.037105	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	276.0	2.4409091	0.87341774	0.0	-inf	0.0	-5.4151907	0.055551026	-5.3429446	-5.5093756	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.3776905	0.3418646	0.836061	-0.8317	34.724106	0.021920394	34.753292	34.54405	-0.001234279	-0.006098237	1.0498258	20.525635	-0.07043384	-0.09096432	1.2342749	0.015832076	0.15825	5.0	48.80981230735779	36000
9	-4.425811	2.7409496	0.4786638	-8.118103	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.8	0.4	1.0	0.0	284.0	2.4533184	0.8606061	0.0	-inf	0.0	-3.2046847	0.084762245	-3.0650218	-3.3695455	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.38737157	0.27193734	0.33323982	-0.93536663	35.635742	0.026368884	35.664955	35.453823	-0.0012540147	-0.0046135224	0.7794415	23.676811	-0.051987804	-6.8195095	1.2539968	0.015960868	0.19675	6.0	53.53017807006836	40000
10	-2.6628625	4.803804	5.1595263	-9.207901	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.6666667	0.47140452	1.0	0.0	290.0	2.462398	0.8479532	0.0	-inf	0.0	-6.167101	0.10284372	-5.9869018	-6.3052297	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.52589095	0.27261436	0.4886233	-0.9613906	15.939658	10.48017	31.947945	0.0	-0.0011939146	-0.013957536	1.0072883	16.115925	-0.092878	-4.6914897	1.1939154	0.013613956	0.13775	79.0	58.417519092559814	44000
11	-3.061644	2.985121	3.5986629	-7.642224	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	292.0	2.4653828	0.82954544	0.0	-inf	0.0	-2.4727018	0.046836723	-2.4122615	-2.548811	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.4128022	0.33066142	0.47545066	-0.9917895	6.347223	6.4048543	31.288887	1.5105826	-0.0011481643	-0.009033062	0.721539	7.990014	-0.04617235	-2.840087	1.1481497	0.009440092	0.127	79.0	63.0224232673645	48000
12	-2.7070718	2.2780223	1.4443351	-5.0526423	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	292.0	2.4653828	0.8111111	0.0	-inf	0.0	-1.646712	0.039373145	-1.574293	-1.7078729	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.42253262	0.37024045	0.60570997	-0.87049407	1.035358	0.14680003	1.3874135	0.3533476	-0.0011349209	-0.005175857	0.5894586	0.37240976	-0.040472567	-0.33740705	1.1349097	0.016322166	0.27075	4.0	67.3332667350769	52000
13	-1.8361377	1.9288489	1.5718939	-4.9139123	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	294.0	2.4683473	0.7945946	0.0	-inf	0.0	-0.81451243	0.012864533	-0.79845166	-0.8429201	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.40503046	0.32981253	0.57334477	-0.8778929	0.21199234	0.10264287	0.5852869	0.0	-0.0010918602	-0.0042529255	0.546233	3.326718	0.016136594	-0.017223744	1.0918624	0.016887605	0.1775	5.0	71.773672580719	56000
14	-1.794537	1.4000759	0.073345095	-4.3448887	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	294.0	2.4683473	0.7777778	0.0	-inf	0.0	-0.31785977	0.015392858	-0.29633898	-0.3383151	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.45749506	0.31488258	0.6281166	-0.86781436	0.1076252	0.03717571	0.3394674	0.0	-0.0009951666	-0.0034314236	0.27333543	0.0047392603	-0.03518109	-0.0038097827	0.995179	0.019265605	0.2455	4.0	75.54787850379944	60000
15	-1.6821547	2.7988474	2.761634	-6.8935423	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	294.0	2.4683473	0.761658	0.0	-inf	0.0	-0.37773806	0.012687504	-0.35836458	-0.391582	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.4774612	0.26179612	0.62882566	-0.8847203	0.7654313	3.9139297	27.848143	0.0	-0.00094202906	-0.004388068	0.24532452	0.70509917	-0.037260436	-0.7000004	0.9420313	0.015126859	0.17575	7.0	79.44129371643066	64000
16	0.23527837	1.2203424	3.2947881	-0.88392437	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	294.0	2.4683473	0.7461929	0.0	-inf	0.0	-0.13901043	0.0052992674	-0.1297063	-0.14936519	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.3925497	0.2642237	0.58242077	-0.86783695	0.0072202813	0.012777348	0.0779126	0.0	-0.0008995868	-0.0109030735	0.15196906	0.00076634256	-0.07550913	-0.00028531972	0.89960486	0.014057103	0.15224999	79.0	83.29471969604492	68000
