Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-1.1797926	3.6083148	8.488846	-14.239867	0.74418604	0.43631774	1.0	0.0	195.69768	32.0	1.50515	0.64	0.9767442	0.1507149	1.0	0.0	42.0	1.6232493	0.84	1.0	0.0	0.02	-0.29351017	0.04250189	-0.24214281	-0.36220092	1.0	0.0	1.0	1.0	104.625	2.0	0.3010299956639812	-0.019188996	0.06396416	0.10469651	-0.16179402	0.078629985	0.04065337	0.1821338	0.0	-0.0014748685	-0.015511349	0.9597777	58.18431	-0.14277129	-6.6647015	1.4747992	0.0153670255	0.17975	11.0	3.788353204727173	4000
1	-0.83751744	2.076455	1.982087	-11.022722	0.73333335	0.44221663	1.0	0.0	200.44444	65.0	1.8129133	0.65656567	0.9777778	0.14740555	1.0	0.0	86.0	1.9344984	0.86868685	2.0	0.30103	0.02020202	-5.6296396	0.3476442	-5.1597266	-6.134698	1.0	0.0	1.0	1.0	137.75	2.0	0.3010299956639812	-0.2278194	0.33853775	0.88347054	-0.9023456	8.051235	1.4371793	9.4859	0.9654801	-0.0014605185	-0.012817515	0.5043454	52.080296	-0.08426253	-6.8718243	1.4605649	0.015015819	0.16075	18.0	7.730934143066406	8000
2	-3.6354423	4.455231	10.177999	-11.474608	0.8181818	0.38569462	1.0	0.0	193.45454	92.0	1.9637878	0.6764706	0.90909094	0.2874798	1.0	0.0	116.0	2.064458	0.85294116	5.0	0.69897	0.036764707	-6.418802	0.23206706	-6.179446	-6.965787	1.0	0.0	1.0	1.0	124.875	2.0	0.3010299956639812	-0.20742865	0.26449758	0.5176108	-0.67030984	16.138588	0.58888626	16.512154	10.635768	-0.0013400316	-0.011918937	1.7098489	37.639343	-0.13001665	-4.594261	1.3400713	0.0151655385	0.123500004	60.0	12.037553548812866	12000
3	-2.6185102	3.8095925	4.884173	-9.490428	0.8064516	0.395079	1.0	0.0	200.29033	117.0	2.0681858	0.68421054	1.0	0.0	1.0	1.0	147.0	2.1673174	0.8596491	5.0	0.69897	0.029239766	-4.7202272	0.15389436	-4.4355664	-4.9818187	1.0	0.0	1.0	1.0	121.875	2.0	0.3010299956639812	-0.52841413	0.2559076	0.8359739	-0.8142953	22.243921	0.14806072	22.351387	20.989443	-0.0013036355	-0.01127911	1.2262213	32.419346	-0.08172642	-4.058005	1.3036772	0.0074443882	0.10775	79.0	16.342541456222534	16000
4	-2.4140644	3.0897267	4.8981547	-8.468142	0.96428573	0.18557686	1.0	0.0	151.89285	144.0	2.1583624	0.7093596	1.0	0.0	1.0	1.0	175.0	2.243038	0.86206895	5.0	0.69897	0.024630541	-4.17907	0.09546065	-4.0231347	-4.3044453	1.0	0.0	1.0	1.0	116.875	2.0	0.3010299956639812	-0.48634374	0.16251697	-0.027787818	-0.7913167	27.828949	0.027419515	27.852083	27.541014	-0.0013551433	-0.012376293	0.87079775	26.594276	-0.06057816	-2.741572	1.3551185	0.011676401	0.12300001	79.0	20.73671007156372	20000
5	-3.2941442	3.0583692	2.7805583	-11.186936	0.9677419	0.17668469	1.0	0.0	141.51613	174.0	2.2405493	0.73109245	1.0	0.0	1.0	1.0	206.0	2.3138673	0.8655462	5.0	0.69897	0.021008404	-4.62291	0.12390919	-4.463269	-4.842465	1.0	0.0	1.0	1.0	116.25	2.0	0.3010299956639812	-0.5560111	0.15090273	0.046590824	-0.81232494	32.461357	0.013353647	32.47351	32.39133	-0.0013676863	-0.0058203833	1.0370274	24.534935	-0.062341228	-2.958447	1.3676746	0.015048959	0.09025	28.0	24.996352672576904	24000
6	-3.3866246	3.426938	3.9200537	-8.438457	1.0	0.0	1.0	1.0	123.46875	206.0	2.3138673	0.7518248	1.0	0.0	1.0	1.0	238.0	2.376577	0.8686131	5.0	0.69897	0.018248174	-4.7466135	0.06715966	-4.656904	-4.8783393	1.0	0.0	1.0	1.0	113.75	2.0	0.3010299956639812	-0.5747835	0.21008302	0.10702618	-0.9509245	37.25048	0.013009184	37.26043	37.184193	-0.0013967555	-0.010022325	1.1358011	21.644997	-0.08957547	-1.9534903	1.3967576	0.015107017	0.16325	37.0	29.285926818847656	28000
7	-4.664637	2.6974769	1.0118458	-10.338382	1.0	0.0	1.0	1.0	123.0625	238.0	2.376577	0.7677419	1.0	0.0	1.0	1.0	270.0	2.4313638	0.87096775	5.0	0.69897	0.016129032	-4.4686456	0.092587	-4.2925577	-4.588114	1.0	0.0	1.0	1.0	114.75	2.0	0.3010299956639812	-0.5850037	0.1861419	-0.045838308	-1.0268686	41.24956	0.014346173	41.259426	41.169277	-0.0013744349	-0.00874067	1.2291157	19.525766	0.018088266	-1.1074457	1.374431	0.015335845	0.234	10.0	33.61492848396301	32000
8	-3.1156185	2.4033904	2.7437499	-7.308788	0.85294116	0.35416454	1.0	0.0	175.08824	267.0	2.4265113	0.76724136	1.0	0.0	1.0	1.0	304.0	2.4828737	0.87356323	5.0	0.69897	0.014367816	-4.1969266	0.08211304	-4.0493474	-4.3099856	1.0	0.0	1.0	1.0	111.625	2.0	0.3010299956639812	-0.6324816	0.27627605	-0.14434937	-1.1020694	44.348423	0.018186795	44.361443	44.256172	-0.0012462866	-0.0058584036	0.839535	18.941277	-0.0220664	-0.8831644	1.2463104	0.020703878	0.19174999	4.0	37.88170146942139	36000
9	-3.133039	2.5126312	1.9682162	-9.504986	0.96875	0.17399263	1.0	0.0	130.96875	298.0	2.4742162	0.7760417	1.0	0.0	1.0	1.0	336.0	2.5263393	0.875	5.0	0.69897	0.013020833	-4.079707	0.068475716	-3.961852	-4.1619062	1.0	0.0	1.0	1.0	113.125	2.0	0.3010299956639812	-0.6296233	0.24657965	0.15044701	-1.0427978	47.167923	0.025550308	47.185204	47.041927	-0.0012978396	-0.006765017	0.85347366	17.822403	-0.003381893	-0.31586504	1.2978508	0.017981693	0.08925	4.0	42.18122577667236	40000
