Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	0.44500554	2.0081944	14.057133	-1.1866637	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	54.0	1.7323937	0.87096775	0.0	-inf	0.0	-0.42716998	0.085845836	-0.2957327	-0.6195162	1.0	0.0	1.0	1.0	207.375	2.0	0.3010299956639812	0.032175507	0.06900722	0.22656734	-0.162729	0.0072847893	0.0188511	0.13404028	0.0	-0.0014608167	-0.018607508	0.23611861	62.85003	-0.038728207	-7.0660686	1.4607971	0.011858078	0.096	79.0	4.193109512329102	4000
1	1.3891246	2.91662	11.529127	-1.7019982	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	95.0	1.9777236	0.88785046	0.0	-inf	0.0	3.4316576	0.8202276	4.8131356	2.5515943	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.14329922	0.28596702	0.928515	-0.42579904	8.131113	1.4110067	8.988456	0.0	-0.0014871377	-0.018367032	0.7092074	48.47126	-0.124962576	-6.036784	1.4871222	0.01066738	0.09975	79.0	8.320349931716919	8000
2	1.7295841	4.44247	13.372014	-7.9120626	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	117.0	2.0681858	0.87969923	0.0	-inf	0.0	-9.304628	2.0068722	-7.6619864	-12.880591	0.5	0.5	1.0	0.0	494.125	2.0	0.3010299956639812	0.3666516	0.30324933	1.1994795	-0.49770957	15.441654	0.77837914	15.740454	8.230539	-0.0015122332	-0.010437284	0.9497029	28.386713	-0.11181307	-1.7609501	1.5122209	0.01589389	0.112	9.0	11.918400764465332	12000
3	-0.24120691	5.53127	8.730446	-17.585114	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	132.0	2.120574	0.8684211	0.0	-inf	0.0	-10.163658	1.0940517	-8.650626	-11.626717	1.0	0.0	1.0	1.0	493.0	2.0	0.3010299956639812	0.41053107	0.3124529	1.0658268	-0.5306133	19.429571	0.44794887	19.598057	15.065757	-0.0015051495	-0.0068526966	0.7956786	22.02951	-0.08986554	-0.2443347	1.5051389	0.015313411	0.09725	7.0	15.318221092224121	16000
4	-2.6764963	3.1587605	2.968101	-8.546502	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.95238096	0.21295886	1.0	0.0	152.0	2.1818435	0.8587571	0.0	-inf	0.0	-2.034869	0.21482137	-1.825304	-2.4283466	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.28386572	0.28945947	0.99285984	-0.69178915	20.902992	0.12085204	20.983074	19.97753	-0.0015252624	-0.009799585	1.0975919	25.082619	-0.30661923	-0.62690973	1.5252848	0.015899498	0.18149999	11.0	18.855578660964966	20000
5	-4.895155	5.6908183	4.7468576	-16.196194	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9	0.29999998	1.0	0.0	161.0	2.206826	0.8429319	0.0	-inf	0.0	-1.864136	0.715076	-0.85769075	-2.8320553	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.23930368	0.34277588	0.5646595	-0.9276008	23.457014	0.0713056	23.492533	22.616486	-0.0015322082	-0.0028936816	1.3818718	19.251844	-0.22660509	-1.427098	1.5321922	0.015245885	0.1215	5.0	22.20663809776306	24000
6	0.56719214	2.5767264	5.9199986	-4.6700215	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.7692308	0.42132503	1.0	0.0	171.0	2.2329962	0.82608694	0.0	-inf	0.0	-0.7731546	0.10170806	-0.6835492	-1.0171355	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.52430236	0.39617878	0.3887814	-1.3834302	19.74472	1.3807081	20.314667	6.2758718	-0.0015382655	-0.0098984055	0.65642166	20.260288	-0.16473871	-0.98825717	1.5382572	0.016451586	0.15849999	16.0	25.658720016479492	28000
7	-2.1949947	5.571922	9.765616	-9.690593	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.6666667	0.47140452	1.0	0.0	177.0	2.2479732	0.80454546	0.0	-inf	0.0	-0.03349596	0.0053174123	-0.02410485	-0.04369876	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.19571677	0.32956836	0.80773026	-1.0546132	16.397215	1.3394926	17.219255	8.203137	-0.0015340243	-0.0073477067	0.9079362	16.198637	-0.08507046	-2.692127	1.5340077	0.015054265	0.13425	13.0	29.013372898101807	32000
8	1.6165258	6.301706	13.552974	-11.824072	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.7692308	0.42132503	1.0	0.0	187.0	2.2718415	0.78902954	0.0	-inf	0.0	-0.044046693	0.0062995437	-0.03821958	-0.056192506	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.21023992	0.51633525	0.84657943	-1.4050636	9.157292	1.8760972	12.501778	0.0	-0.0015370026	-0.009118434	1.3094959	18.737787	-0.12114017	-0.52617264	1.5369997	0.015145003	0.20525	19.0	32.53705334663391	36000
9	-3.1869273	3.42457	0.18256246	-11.5015545	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	188.0	2.2741578	0.7642276	0.0	-inf	0.0	0.005023657	0.0012873161	0.0076955426	0.0031233486	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.04919451	0.56096065	1.4700468	-1.0881897	6.9158897	2.1269448	12.5328	0.0	-0.0014256276	-0.0072971694	0.49664688	6.436017	-0.15701377	-3.491199	1.4256155	0.0150073655	0.1895	30.0	35.88454246520996	40000
