Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.30680496	2.0189075	5.159731	-7.5294724	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	62.0	1.7923918	0.8857143	0.0	-inf	0.0	1.5220501	0.10020987	1.6119497	1.277859	1.0	0.0	1.0	1.0	108.0	2.0	0.3010299956639812	0.016383054	0.050117113	0.14806813	-0.11985819	0.17427252	0.13306068	0.51116276	0.0	-0.0014911192	-0.0132278595	0.5144389	68.05086	-0.12644643	-7.63301	1.4910927	0.012330815	0.14025	79.0	4.509977340698242	4000
1	-0.42485017	2.5023186	3.157569	-10.200359	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	109.0	2.0374265	0.90082645	0.0	-inf	0.0	-0.678298	0.13281928	-0.52132154	-0.9345404	1.0	0.0	1.0	1.0	131.75	2.0	0.3010299956639812	-0.31858543	0.6318624	1.3772143	-2.8501298	7.8955784	2.6077335	9.526804	0.0	-0.0014534257	-0.016609704	0.47021312	55.945267	-0.10167536	-7.589217	1.453434	0.014930217	0.12324999	79.0	9.156378984451294	8000
2	-0.7295416	3.7746572	9.430834	-8.489435	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	140.0	2.146128	0.8974359	0.0	-inf	0.0	-2.22634	0.039267004	-2.1497478	-2.2995775	1.0	0.0	1.0	1.0	127.25	2.0	0.3010299956639812	-0.48482972	1.131677	1.6405659	-4.563342	15.726634	0.5384552	16.085413	11.337934	-0.0014490932	-0.013036889	0.915047	37.87101	-0.27420482	-4.4181213	1.4490972	0.015133757	0.137	44.0	13.634963035583496	12000
3	-1.8199489	3.6816409	5.4619665	-9.449696	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	169.0	2.2278867	0.8941799	0.0	-inf	0.0	-1.6347656	0.04669276	-1.5212718	-1.6884116	1.0	0.0	1.0	1.0	122.375	2.0	0.3010299956639812	-0.9312199	1.5127401	3.6050665	-6.077681	21.497816	0.28213307	21.615147	17.255136	-0.0014311802	-0.010395218	0.61370534	32.17983	-0.16913465	-4.045295	1.431165	0.015513548	0.1355	49.0	18.25583052635193	16000
4	-1.3263541	2.8082683	5.9711533	-8.93227	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	203.0	2.307496	0.8942731	0.0	-inf	0.0	-1.3264701	0.04422221	-1.2703245	-1.3942949	1.0	0.0	1.0	1.0	132.25	2.0	0.3010299956639812	-0.7027145	1.5511655	4.6223474	-6.0524116	26.895464	0.01875533	26.925081	26.760729	-0.001456581	-0.008894127	0.54348654	30.695992	-0.08975075	-4.436878	1.4566374	0.016713876	0.117249995	6.0	22.960991621017456	20000
5	-0.99116224	3.954437	8.905188	-8.403494	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	231.0	2.363612	0.8918919	0.0	-inf	0.0	-1.2318776	0.021379149	-1.1865227	-1.2529203	1.0	0.0	1.0	1.0	148.25	2.0	0.3010299956639812	-0.30868834	1.2178725	3.542956	-4.9690804	32.448795	0.017132634	32.464962	32.33242	-0.0014789025	-0.0031669545	0.66966903	23.011295	-0.13608003	-1.6985078	1.4789035	0.016198702	0.15375	9.0	27.33599829673767	24000
6	-1.2616702	3.2334607	5.3643317	-9.061235	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	253.0	2.4031205	0.8877193	0.0	-inf	0.0	-2.1144836	0.024375621	-2.072314	-2.1622381	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.03652359	1.7145866	6.068925	-3.7552922	36.049873	0.018927082	36.064854	35.937763	-0.0015020389	-0.0070875213	0.7888844	21.026016	-0.31770337	-0.08974028	1.5020586	0.015492401	0.15450001	6.0	31.273061513900757	28000
7	-3.0920012	5.981897	6.5139313	-16.318096	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.8181818	0.38569462	1.0	0.0	262.0	2.4183013	0.87333333	0.0	-inf	0.0	-0.6047456	0.041292064	-0.5574297	-0.6749325	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-1.0484917	1.3888804	3.1956418	-5.162583	36.79143	1.4978143	37.03513	10.953553	-0.0014470294	-0.0057465825	0.7728769	25.382393	-0.19581471	-2.003799	1.4470564	0.01839196	0.13075	3.0	34.86730098724365	32000
8	-3.1843133	4.0398316	4.163779	-10.061175	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.84615386	0.36080122	1.0	0.0	273.0	2.4361627	0.8611987	0.0	-inf	0.0	-0.15500335	0.019456211	-0.130821	-0.19867854	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-1.1023401	1.595734	3.485481	-5.965083	33.23594	0.61863655	33.39252	24.5082	-0.0014909785	-0.016568601	0.96087176	22.188593	-0.16739549	-1.5534678	1.4909909	0.009298325	0.17124999	79.0	38.49665307998657	36000
9	-1.5442374	3.2178438	1.9143425	-7.9690814	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	275.0	2.4393327	0.8435583	0.0	-inf	0.0	-0.011600474	0.002738029	-0.008283153	-0.015488187	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-1.0483943	1.0135428	3.438636	-5.8451686	29.99578	1.4800647	30.403639	16.645596	-0.0013074055	-0.008845795	0.47553614	23.07637	-0.20160946	-14.933636	1.307358	0.015059374	0.14324999	27.0	41.54833436012268	40000
