Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.54516965	2.129401	6.0779123	-9.57974	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	57.0	1.7558749	0.8769231	0.0	-inf	0.0	-10.358776	1.3120532	-8.450735	-11.994936	1.0	0.0	1.0	1.0	170.75	2.0	0.3010299956639812	-0.01685171	0.06260953	0.123616554	-0.21722555	0.012718049	0.033329982	0.20773347	0.0	-0.0013795607	-0.013244398	0.51442593	64.10985	-0.035612877	-7.2365847	1.3794482	0.0151804155	0.1105	14.0	3.9789974689483643	4000
1	-0.5008716	1.6007458	2.2799425	-6.127293	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	100.0	2.0	0.89285713	0.0	-inf	0.0	1.6711017	0.09299522	1.8017069	1.5546359	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.12294281	0.20635106	0.5098466	-0.79369307	8.440275	0.5411918	8.919236	4.514396	-0.0013910234	-0.015244819	0.33471084	49.9881	-0.08850895	-5.919776	1.3909795	0.012058606	0.1125	79.0	8.319113492965698	8000
2	-1.1177254	3.5053422	9.022476	-9.803861	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	132.0	2.120574	0.8918919	0.0	-inf	0.0	-1.6922582	0.009341063	-1.6774096	-1.7067041	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.2109212	0.3452843	0.81808454	-1.1039956	15.66923	0.23742093	15.834395	14.167454	-0.0013786573	-0.019093867	0.8576895	38.315662	-0.16441076	-4.878437	1.3786438	0.01483942	0.114	79.0	12.343266487121582	12000
3	-2.512346	4.3777423	4.57147	-10.381914	0.15789473	0.36464226	1.0	0.0	459.0	3.0	0.47712123	0.01754386	0.84210527	0.36464226	1.0	0.0	148.0	2.1702616	0.86549705	3.0	0.47712123	0.01754386	-3.388313	0.0101839	-3.3760178	-3.4067097	1.0	0.0	1.0	1.0	267.625	2.0	0.3010299956639812	-0.095841795	0.465687	0.9853319	-0.8704246	21.679527	0.14652945	21.766264	20.250528	-0.001417689	-0.01010901	1.2102225	23.207226	-0.1724171	-0.47543383	1.4177065	0.010252493	0.1155	79.0	16.00139021873474	16000
4	-1.1793132	4.780917	9.234034	-8.588239	0.13636364	0.34317428	1.0	0.0	453.45456	6.0	0.7781513	0.030456852	0.8636364	0.34317428	1.0	0.0	167.0	2.2227166	0.84771574	6.0	0.7781513	0.030456852	-3.6082664	0.00757698	-3.5918126	-3.6150596	1.0	0.0	1.0	1.0	168.125	2.0	0.3010299956639812	-0.26235503	0.37064892	1.0980943	-0.9577591	22.326923	2.9074965	23.260849	0.0	-0.0013107806	-0.017647881	1.1927482	25.122953	-0.08352253	-0.421278	1.3107677	0.013517017	0.1525	79.0	19.589406490325928	20000
5	-3.6546154	2.191265	1.3247836	-7.501568	0.68421054	0.4648295	1.0	0.0	303.5263	19.0	1.2787536	0.086363636	0.42105263	0.49372798	1.0	0.0	175.0	2.243038	0.79545456	17.0	1.230449	0.07727273	-2.5271242	0.020405445	-2.4959939	-2.5563302	1.0	0.0	1.0	1.0	191.125	2.0	0.3010299956639812	-0.31460997	0.4120536	0.944131	-1.1211644	23.008987	4.574506	24.780748	0.0	-0.0012123659	-0.009153719	0.8537645	22.49526	-0.09452666	-2.7298524	1.2123958	0.015909946	0.11625	20.0	22.83660316467285	24000
6	-2.3662198	4.0574994	8.594617	-8.737687	0.44444445	0.49690402	1.0	0.0	361.94446	27.0	1.4313638	0.11157025	0.6111111	0.48749802	1.0	0.0	186.0	2.269513	0.76859504	24.0	1.3802112	0.09917355	-2.920936	0.017741578	-2.8976023	-2.9491858	1.0	0.0	1.0	1.0	149.875	2.0	0.3010299956639812	-0.3891347	0.30821037	0.7180466	-1.020092	16.523699	7.4958906	21.94897	0.0	-0.0012592301	-0.0119599365	0.9671985	20.37802	-0.21046373	-0.6357608	1.259222	0.015294941	0.20025	30.0	26.118865251541138	28000
7	-2.7705867	2.0015206	1.5067813	-5.8505697	0.55	0.4974937	1.0	0.0	329.8	38.0	1.5797836	0.14285715	0.45	0.4974937	1.0	0.0	195.0	2.2900345	0.7330827	35.0	1.5440681	0.13157895	-4.1031504	0.015402969	-4.07085	-4.1273775	1.0	0.0	1.0	1.0	145.875	2.0	0.3010299956639812	-0.51197743	0.30312836	0.24448784	-0.9412137	14.2608185	8.311584	20.957163	0.0	-0.001178652	-0.0076768883	0.6231674	20.629612	0.007545553	-2.1630516	1.178649	0.015333183	0.15775	29.0	29.36917519569397	32000
8	-4.147761	1.1334692	-1.7970086	-6.251199	0.7	0.45825756	1.0	0.0	280.9	52.0	1.7160033	0.17931035	0.3	0.45825756	1.0	0.0	201.0	2.303196	0.69310343	49.0	1.690196	0.16896552	-3.6542907	0.01911357	-3.6194923	-3.6818686	1.0	0.0	1.0	1.0	122.875	2.0	0.3010299956639812	-0.60040295	0.2915405	0.17917064	-1.3630722	5.3015103	6.426012	19.029608	0.0	-0.0011315122	-0.006705881	0.6723954	14.336988	-0.052999333	-2.9276624	1.1315298	0.015680367	0.14725	18.0	32.57881712913513	36000
9	-3.7859778	1.1931326	-0.5367016	-5.937021	0.6785714	0.4670249	1.0	0.0	249.67857	71.0	1.8512584	0.2204969	0.32142857	0.4670249	1.0	0.0	210.0	2.3222194	0.65217394	68.0	1.8325089	0.21118012	-3.4385104	0.0151969595	-3.4222755	-3.456378	1.0	0.0	1.0	1.0	114.5	2.0	0.3010299956639812	-0.5681501	0.20245826	-0.13950633	-0.901466	0.66063845	1.3651527	15.587123	0.0	-0.0011069868	-0.0073904283	0.86180186	16.025501	-0.047367074	-0.39862657	1.1069939	0.009120791	0.117249995	79.0	35.95837330818176	40000
