Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.5085546	1.8520485	1.1016244	-11.142664	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	61.0	1.7853298	0.884058	0.0	-inf	0.0	-0.29876143	0.037527442	-0.25787616	-0.36645308	1.0	0.0	1.0	1.0	102.375	2.0	0.3010299956639812	0.013462492	0.060464587	0.17638138	-0.1004933	0.002518239	0.01117826	0.092863545	0.0	-0.0015200451	-0.014813337	0.299434	69.11069	-0.081783034	-7.62288	1.5199667	0.015154662	0.187	14.0	4.993242025375366	4000
1	-1.2566624	3.267275	2.759159	-14.436119	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	98.0	1.9912261	0.89908254	0.0	-inf	0.0	-0.32816157	0.042303164	-0.27555594	-0.42222542	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.12342712	0.35468656	1.0933354	-1.0905606	7.840057	0.9739892	8.724799	1.0693294	-0.0014853384	-0.0135834385	0.5114397	48.57634	-0.06706549	-6.117235	1.4853693	0.015966251	0.14750001	13.0	9.733205556869507	8000
2	-0.8725118	3.1471972	6.5577526	-9.8250885	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	119.0	2.075547	0.8880597	0.0	-inf	0.0	0.0073031774	0.002528766	0.011422425	0.004008267	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.26639864	0.37319395	0.8446952	-1.0259366	14.821242	0.45020357	15.176667	10.7370405	-0.0014315546	-0.015676616	0.54251146	27.659863	-0.07621093	-1.0594993	1.4315612	0.0148289	0.1295	79.0	14.426104068756104	12000
3	2.562684	4.332728	15.760054	-1.9011873	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9375	0.24206147	1.0	0.0	134.0	2.1271048	0.8701299	0.0	-inf	0.0	0.05865069	0.018846072	0.088751815	0.03185521	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.075172864	0.38103557	0.97362834	-0.8129617	16.405146	4.114766	18.099184	0.0	-0.0014264397	-0.014940428	1.1225389	24.33313	-0.19266222	-1.0826306	1.4264599	0.010834656	0.10475001	79.0	18.900007247924805	16000
4	3.2183824	6.8523817	14.525646	-5.7531815	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.5	0.5	1.0	0.0	138.0	2.139879	0.8313253	0.0	-inf	0.0	0.10349612	0.022135636	0.12996289	0.05973098	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.26712853	0.42056197	1.1217895	-0.7475718	18.106855	0.4018224	18.401245	14.971514	-0.0014216257	-0.008966126	1.0225673	15.49207	-0.17914237	-3.9686263	1.4216396	0.012297035	0.12125	79.0	23.492085933685303	20000
5	5.1754932	4.8668585	16.391954	0.05163403	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.375	0.48412293	1.0	0.0	141.0	2.149219	0.8011364	0.0	-inf	0.0	0.015109909	0.0059824167	0.028946161	0.008705836	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.15775257	0.37933466	1.0589933	-0.76389354	10.713502	3.8534892	14.069822	0.0	-0.0013978742	-0.013109463	0.82128036	11.589612	-0.1680352	-4.337481	1.397862	0.011350959	0.17375	79.0	28.328248500823975	24000
6	1.6928408	4.1062837	9.067513	-5.6579638	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	143.0	2.1553361	0.7688172	0.0	-inf	0.0	0.00036425935	0.0024298932	0.0046107788	-0.0024690186	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.41881946	0.19485945	0.8803997	-0.14261955	2.3639834	1.8460058	7.3411202	0.31369638	-0.0013171472	-0.0075023137	0.52307934	5.264738	-0.06829867	-0.5230627	1.3171401	0.016219556	0.1265	8.0	32.59590125083923	28000
7	-3.5313854	5.419194	2.2535367	-15.158462	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	144.0	2.1583624	0.73846155	0.0	-inf	0.0	-0.00018812588	0.007041124	0.011144881	-0.010204226	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.37354615	0.2363965	1.0230705	-0.5347282	0.9932061	0.7405419	3.321633	0.0	-0.0013298839	-0.005716279	0.9089234	2.672029	-0.17617278	-0.27165955	1.3298745	0.0151004605	0.133	3.0	37.03579902648926	32000
8	-0.44956115	1.1603993	1.5380846	-2.2102082	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	145.0	2.161368	0.7107843	0.0	-inf	0.0	0.013638667	0.0057543935	0.021911265	0.0036981984	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.11277847	0.30534908	0.81516033	-0.8556902	0.3375962	0.15508093	1.0337263	0.0	-0.0013500527	-0.003924614	0.32591003	2.430798	-0.05218534	-0.018654447	1.3500377	0.016660606	0.19350001	5.0	41.55886197090149	36000
9	0.06751283	1.3387822	2.9022512	-1.661774	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	145.0	2.161368	0.6839623	0.0	-inf	0.0	0.20249642	0.03554591	0.26111367	0.15869714	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.07733899	0.22404918	0.6311802	-0.39840627	0.17860961	0.08172215	0.48804018	0.0	-0.0013061948	-0.011377921	0.11727041	0.0143260555	-0.033151645	-0.012130478	1.3061874	0.017497234	0.24225	8.0	45.60797619819641	40000
