Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-1.3053479	2.4264143	2.645792	-9.614531	0.75609756	0.42943457	1.0	0.0	196.60976	31.0	1.4913617	0.63265306	1.0	0.0	1.0	1.0	41.0	1.6127839	0.8367347	0.0	-inf	0.0	-4.036763	0.22903328	-3.735534	-4.2827287	1.0	0.0	1.0	1.0	128.25	2.0	0.3010299956639812	-0.054732993	0.10793725	0.16925421	-0.33476347	0.18970343	0.111370936	0.4758697	0.0	-0.0013854485	-0.02056766	0.6611965	58.517696	-0.14837477	-7.997612	1.3854964	0.01322479	0.1315	79.0	3.976118326187134	4000
1	-2.280403	3.5250254	4.0823603	-10.651221	0.61290324	0.4870861	1.0	0.0	279.41934	50.0	1.69897	0.5952381	0.9677419	0.17668469	1.0	0.0	71.0	1.8512584	0.8452381	1.0	0.0	0.011904762	-3.1683123	0.07477727	-3.067584	-3.2865813	1.0	0.0	1.0	1.0	174.625	2.0	0.3010299956639812	-0.46609813	0.34202963	0.45327267	-1.1553737	8.771777	1.1513606	9.693775	3.1966267	-0.0013988242	-0.014183209	0.9819094	41.083443	-0.13626736	-4.1671953	1.3988198	0.011203572	0.1275	79.0	7.998548269271851	8000
2	-2.8130207	5.0847373	5.096737	-14.162897	0.68421054	0.4648295	1.0	0.0	274.4737	63.0	1.7993405	0.58878505	1.0	0.0	1.0	1.0	90.0	1.9542425	0.8411215	1.0	0.0	0.009345794	-2.5555458	0.15326612	-2.308527	-2.692643	1.0	0.0	1.0	1.0	154.5	2.0	0.3010299956639812	-0.5716656	0.40382358	0.622756	-1.2000961	15.261254	0.27636966	15.491849	13.6014	-0.0013889968	-0.009968215	1.173685	27.46236	-0.19050243	-1.6199317	1.3889699	0.007922293	0.114999995	79.0	11.978514909744263	12000
3	0.16234839	4.172446	7.813135	-11.639032	0.8333333	0.372678	1.0	0.0	222.83333	83.0	1.9190781	0.6148148	1.0	0.0	1.0	1.0	114.0	2.0569048	0.84444445	1.0	0.0	0.0074074073	-3.9646614	0.059068613	-3.860833	-4.0575156	1.0	0.0	1.0	1.0	192.875	2.0	0.3010299956639812	-0.4115726	0.5067736	1.2505847	-1.4811743	19.16806	0.13145317	19.26772	18.666065	-0.0013980567	-0.010406593	1.0765312	28.863377	-0.1978226	-2.8963776	1.3980864	0.016485788	0.134	15.0	15.765503168106079	16000
4	-2.6892374	3.9412322	6.134425	-8.8845415	0.7222222	0.4479032	1.0	0.0	279.27777	96.0	1.9822712	0.611465	0.8888889	0.31426966	1.0	0.0	130.0	2.1139433	0.82802546	3.0	0.47712123	0.01910828	-0.8963239	0.010163209	-0.871432	-0.9066608	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.08065649	0.59141004	1.0540398	-1.5578648	24.411848	0.116649635	24.481905	23.710741	-0.001449015	-0.012274143	0.9393723	21.886688	-0.1468775	-0.084469795	1.4490197	0.015018342	0.1175	53.0	19.907971382141113	20000
5	-1.2918464	6.017913	14.412251	-10.541253	0.75	0.4330127	1.0	0.0	315.58334	105.0	2.0211892	0.6069364	0.8333333	0.372678	1.0	0.0	140.0	2.146128	0.80924857	4.0	0.60206	0.023121387	0.72260064	0.012559637	0.7453709	0.70029366	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.43270776	0.5333494	0.83362925	-1.4492806	25.375362	0.4528117	25.552921	21.095596	-0.0014956221	-0.0050979853	1.4000845	19.80241	-0.17625079	-1.6494794	1.4956148	0.015139408	0.076000005	8.0	23.648814916610718	24000
6	1.3799425	2.2691321	5.4231043	-3.5000064	0.5625	0.49607837	1.0	0.0	374.6875	114.0	2.0569048	0.59067357	1.0	0.0	1.0	1.0	156.0	2.1931245	0.8082902	4.0	0.60206	0.020725388	0.4202288	0.0031535365	0.42626208	0.41664112	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.51686275	0.49483064	0.9688511	-1.4582213	19.161257	4.9120264	22.791265	0.0	-0.0014024982	-0.006191736	0.97009075	20.229156	-0.32442063	-1.6561279	1.402499	0.015796328	0.10775	6.0	27.260483026504517	28000
7	3.302843	4.3019023	12.445119	-3.8764803	0.22222222	0.41573972	1.0	0.0	452.55554	116.0	2.064458	0.5631068	0.6666667	0.47140452	1.0	0.0	162.0	2.209515	0.78640777	4.0	0.60206	0.019417476	-0.052896686	0.0011618836	-0.051775213	-0.055479057	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.21448016	0.42270216	1.1278242	-1.0419487	20.958426	7.23807	26.242012	0.0	-0.0014215186	-0.011953244	0.64806104	14.764477	-0.058170624	-4.0266857	1.4215264	0.012009139	0.12650001	79.0	31.05260682106018	32000
8	-0.75820005	3.4960604	4.959634	-7.0516973	0.5	0.5	1.0	0.0	391.875	120.0	2.0791812	0.5529954	0.5	0.5	1.0	0.0	166.0	2.220108	0.764977	5.0	0.69897	0.023041476	-0.48717636	0.010677373	-0.47260603	-0.5035729	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.05632733	0.46893546	1.2723391	-1.0111483	7.921558	8.908365	25.521656	0.0	-0.0012652669	-0.0047891997	0.7857326	8.979386	-0.1654504	-1.0118296	1.2652636	0.015619053	0.14975	18.0	34.70055055618286	36000
9	-1.4586793	5.0069976	6.0745687	-9.811404	0.0	0.0	0.0	0.0	500.0	120.0	2.0791812	0.53097343	0.125	0.3307189	1.0	0.0	167.0	2.2227166	0.73893803	5.0	0.69897	0.022123894	-1.4833577	0.03903852	-1.4371958	-1.5333779	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.25428066	0.25489625	0.6070472	-0.8479389	0.51839036	0.60723335	3.3255992	0.0	-0.00094472617	-0.013139743	0.91825175	2.702506	-0.11168623	-0.28737462	0.9447392	0.009685141	0.18025	79.0	38.44319415092468	40000
