Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-1.4931052	3.0579958	1.7332399	-13.568472	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	49.0	1.690196	0.8596491	0.0	-inf	0.0	-5.027149	0.24758548	-4.701223	-5.405361	1.0	0.0	1.0	1.0	123.375	2.0	0.3010299956639812	-0.057242543	0.10845299	0.17161958	-0.31602103	0.1998642	0.11357122	0.45865127	0.0	-0.0013850182	-0.018028619	0.76864153	61.587536	-0.1479406	-7.5630093	1.385006	0.0150433425	0.12525001	73.0	5.459268093109131	4000
1	-2.6111255	5.0459685	6.080177	-17.94038	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	80.0	1.90309	0.8888889	0.0	-inf	0.0	-5.4472003	0.25069666	-4.839711	-5.679158	1.0	0.0	1.0	1.0	245.375	2.0	0.3010299956639812	-0.33639237	0.40631056	0.5482008	-1.4180149	8.436283	2.047883	9.727509	0.0	-0.0013964642	-0.019548412	1.3446293	44.1363	-0.16513667	-7.0903025	1.3964809	0.011696453	0.13800001	79.0	10.443819046020508	8000
2	-3.3608856	3.1890395	2.603228	-8.24927	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	100.0	2.0	0.877193	0.0	-inf	0.0	-0.3477258	0.13939169	-0.114140145	-0.53933567	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.39665622	0.47106075	0.9396185	-1.2690204	16.237284	0.1894787	16.42156	15.174299	-0.0014074817	-0.013007322	0.8528123	27.147106	-0.19838074	-1.9888434	1.4074867	0.013215875	0.12525001	79.0	15.40077805519104	12000
3	-3.1630297	5.412268	8.628773	-13.951151	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	120.0	2.0791812	0.8695652	0.0	-inf	0.0	-8.467597	0.27439824	-8.024646	-8.812845	1.0	0.0	1.0	1.0	460.5	2.0	0.3010299956639812	-0.6494131	0.3257222	0.23914413	-1.4703835	20.02159	1.5091001	20.435522	1.4442602	-0.0013882604	-0.012232543	1.2689428	25.135736	-0.087808505	-1.8712406	1.388251	0.015535291	0.098000005	40.0	20.097630977630615	16000
4	-0.39099044	7.296279	10.569443	-18.70957	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	137.0	2.1367207	0.8616352	0.0	-inf	0.0	-4.352963	0.2765546	-3.728358	-4.6413827	1.0	0.0	1.0	1.0	344.875	2.0	0.3010299956639812	-0.6944897	0.4624147	1.1143057	-1.3162155	23.98993	0.11158914	24.068218	23.286476	-0.0013873912	-0.014025442	1.7247996	22.385593	-0.16187741	-0.1534071	1.3873918	0.012077014	0.100999996	79.0	25.070799589157104	20000
5	-1.4776303	4.468278	6.807142	-7.166223	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9166667	0.2763854	1.0	0.0	148.0	2.1702616	0.8457143	0.0	-inf	0.0	-2.1879134	0.35605687	-1.6927427	-2.6226757	0.625	0.48412293	1.0	0.0	498.75	2.0	0.3010299956639812	-0.30801094	0.65046304	0.9524947	-1.2900947	25.26405	0.038471904	25.29823	24.939478	-0.0013875626	-0.018006867	1.2355523	19.904072	-0.3706915	-0.41782808	1.3875716	0.011256589	0.14375	79.0	30.01955771446228	24000
6	6.6916604	5.0632687	14.404666	-2.5590868	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	160.0	2.20412	0.8376963	0.0	-inf	0.0	-2.7818108	0.26087004	-2.2241662	-3.0912685	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.34693852	0.44981492	0.42392042	-1.3095549	23.301352	0.04107812	23.33472	22.989933	-0.001434016	-0.0037349148	1.8123493	19.52658	-0.342717	-0.17665148	1.4340119	0.015674643	0.102	5.0	34.80852174758911	28000
7	5.0879264	4.5843515	12.287866	-0.57248473	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.6666667	0.47140452	1.0	0.0	166.0	2.220108	0.8137255	0.0	-inf	0.0	-3.3022318	0.1455075	-2.9971092	-3.424762	1.0	0.0	1.0	1.0	290.625	2.0	0.3010299956639812	0.17346518	0.5111529	1.1989235	-1.305101	21.89885	0.1414682	21.973963	19.982412	-0.0013943687	-0.012864536	0.9154651	17.700583	-0.07988466	-2.4164672	1.3943684	0.014298094	0.13075	79.0	39.39006161689758	32000
8	1.4727485	5.6566105	14.453415	-4.9673386	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	179.0	2.252853	0.80995476	0.0	-inf	0.0	-2.9652867	0.03291646	-2.9010317	-3.0071216	1.0	0.0	1.0	1.0	272.0	2.0	0.3010299956639812	0.22526313	0.58785105	1.3285118	-1.2844096	16.664438	0.57931906	16.847961	6.604308	-0.0014314093	-0.004835556	1.4015448	20.95301	-0.12471153	-0.08891201	1.4314275	0.015234765	0.104	7.0	44.57984185218811	36000
9	0.30536637	7.6517844	10.945112	-14.127244	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	189.0	2.2764618	0.8042553	0.0	-inf	0.0	3.74403	0.16969593	4.0256624	3.4650013	1.0	0.0	1.0	1.0	340.5	2.0	0.3010299956639812	0.114671126	0.60527325	0.92621434	-1.3081143	17.070168	0.29873657	17.191689	12.359727	-0.001450602	-0.013727355	1.397362	18.332855	-0.123418495	-0.28659725	1.4505966	0.010816456	0.148	79.0	49.68538451194763	40000
