Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-1.1683629	3.2982023	9.903883	-12.036092	0.7173913	0.4502677	1.0	0.0	204.28261	33.0	1.5185139	0.6111111	0.9782609	0.14583053	1.0	0.0	45.0	1.6532125	0.8333333	1.0	0.0	0.018518519	0.7525182	0.15980305	0.980716	0.38060066	1.0	0.0	1.0	1.0	138.0	2.0	0.3010299956639812	-0.01664956	0.060706634	0.10137566	-0.16174339	0.07599533	0.039651424	0.17906494	0.0	-0.0014840234	-0.015358077	0.94589245	60.62338	-0.12845281	-6.9112787	1.4840516	0.016332738	0.2155	15.0	4.045393943786621	4000
1	-0.69420284	2.6317484	7.295218	-7.9007134	0.72727275	0.44536176	1.0	0.0	201.18182	65.0	1.8129133	0.6372549	0.9318182	0.25205764	1.0	0.0	86.0	1.9344984	0.84313726	4.0	0.60206	0.039215688	-5.9325075	0.19769186	-5.632744	-6.259992	1.0	0.0	1.0	1.0	138.125	2.0	0.3010299956639812	-0.23788723	0.35131696	0.90101725	-0.9574743	7.8459353	1.9871559	9.5051	0.0	-0.0014202558	-0.012183482	0.76249635	49.256752	-0.049509324	-5.6246347	1.4202248	0.015151931	0.14675	18.0	8.140598058700562	8000
2	-3.8614845	4.066801	4.0230155	-9.81811	0.90625	0.2914806	1.0	0.0	162.375	94.0	1.9731278	0.68115944	0.9375	0.24206147	1.0	0.0	116.0	2.064458	0.8405797	6.0	0.7781513	0.04347826	-3.4402766	0.21834868	-3.0138948	-3.6832566	1.0	0.0	1.0	1.0	136.25	2.0	0.3010299956639812	-0.19899188	0.36176613	0.73116726	-0.78433037	15.364666	0.59890956	15.765052	9.099329	-0.0013255198	-0.016123153	1.6321112	38.180077	-0.1085628	-5.6633973	1.325541	0.015102882	0.10525	50.0	12.350241661071777	12000
3	-0.5313361	4.8884954	16.210762	-8.595293	0.93333334	0.24944383	1.0	0.0	157.13333	122.0	2.0863597	0.7093023	1.0	0.0	1.0	1.0	146.0	2.164353	0.8488372	6.0	0.7781513	0.034883723	-2.0833685	0.1056277	-1.9281427	-2.235691	1.0	0.0	1.0	1.0	136.875	2.0	0.3010299956639812	-0.45776704	0.39928442	0.9631761	-1.129288	22.265911	0.070573434	22.327793	21.831324	-0.0013529928	-0.016948111	1.3390632	31.95324	-0.18228944	-4.5828776	1.3529937	0.015019728	0.107999995	62.0	16.517828226089478	16000
4	-1.5600721	2.4298174	3.6513917	-6.5803556	0.92	0.2712932	1.0	0.0	188.6	145.0	2.161368	0.72139305	1.0	0.0	1.0	1.0	171.0	2.2329962	0.8507463	6.0	0.7781513	0.029850746	-1.3606828	0.10022154	-1.2254213	-1.5431712	1.0	0.0	1.0	1.0	146.75	2.0	0.3010299956639812	-0.14899862	0.5155749	1.1401473	-1.0576769	28.171942	0.042249244	28.207285	27.930845	-0.0013630018	-0.01061761	0.7117516	23.933487	-0.142061	-1.5070715	1.3629842	0.015084824	0.0975	40.0	20.573909759521484	20000
5	-1.4366987	3.057966	5.6532483	-7.164926	0.8076923	0.39411348	1.0	0.0	216.6923	166.0	2.220108	0.7186147	0.96153843	0.19230768	1.0	0.0	196.0	2.292256	0.8484849	7.0	0.845098	0.030303031	-0.68633914	0.052149434	-0.60150397	-0.75558376	1.0	0.0	1.0	1.0	127.0	2.0	0.3010299956639812	-0.35579735	0.39944974	0.5608303	-0.9520477	31.71808	0.019116113	31.736784	31.56022	-0.0013838001	-0.013106128	0.78525174	22.412348	-0.14691728	-1.1666903	1.3838006	0.013615819	0.14	79.0	24.7957866191864	24000
6	-1.5262998	2.5728657	4.82897	-6.106942	0.9310345	0.25339547	1.0	0.0	158.51724	193.0	2.2855573	0.7310606	1.0	0.0	1.0	1.0	225.0	2.3521826	0.85227275	7.0	0.845098	0.026515152	-1.075425	0.08123126	-0.9651404	-1.2045765	1.0	0.0	1.0	1.0	112.75	2.0	0.3010299956639812	-0.5133905	0.35187468	0.3503106	-1.2301685	34.861164	0.0091818515	34.873463	34.734585	-0.0014218325	-0.00997195	0.83057684	22.117006	-0.12027958	-1.6648006	1.4218537	0.015213416	0.1595	33.0	28.956905126571655	28000
7	-1.7510777	2.8032365	3.8324654	-6.676183	1.0	0.0	1.0	1.0	125.6875	225.0	2.3521826	0.75	1.0	0.0	1.0	1.0	257.0	2.409933	0.8566667	7.0	0.845098	0.023333333	-1.165138	0.045883264	-1.1142973	-1.257636	1.0	0.0	1.0	1.0	119.5	2.0	0.3010299956639812	-0.45566186	0.29560408	0.21370335	-0.88901424	38.665657	0.010352309	38.674854	38.61177	-0.0014600935	-0.006404165	0.81405187	20.668964	-0.03985022	-1.7536945	1.4600883	0.01741802	0.20325	12.0	33.159666776657104	32000
8	-2.40795	2.8742652	3.4481099	-7.675117	0.9310345	0.25339547	1.0	0.0	152.41379	252.0	2.4014006	0.7567568	0.9655172	0.18246561	1.0	0.0	285.0	2.454845	0.8558559	8.0	0.90309	0.024024025	-1.2612898	0.051692795	-1.2054225	-1.3744131	1.0	0.0	1.0	1.0	122.125	2.0	0.3010299956639812	-0.46020123	0.2918723	0.18312101	-0.9744157	42.67042	0.012378701	42.68083	42.608406	-0.0014247885	-0.0044418722	0.87393755	19.494423	-0.04348652	-0.29564095	1.4247911	0.0152508225	0.08625	7.0	37.30391597747803	36000
9	-2.1464684	2.6975617	3.4607847	-8.58367	0.8965517	0.30454347	1.0	0.0	170.13792	278.0	2.4440448	0.75956285	0.9655172	0.1824656	1.0	0.0	313.0	2.4955444	0.85519123	9.0	0.9542425	0.024590164	-1.3477271	0.062083587	-1.2472886	-1.4435596	1.0	0.0	1.0	1.0	122.625	2.0	0.3010299956639812	-0.51590216	0.2661993	0.19207287	-0.9666379	44.47114	0.015087041	44.48406	44.413033	-0.0014334321	-0.0056918324	0.8078059	19.11483	0.0037140101	-0.1486454	1.4334135	0.01866746	0.08775	4.0	41.414833307266235	40000
