Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	0.30958158	1.9841279	13.430279	-3.0172436	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	54.0	1.7323937	0.87096775	0.0	-inf	0.0	0.8049713	0.07697668	0.9021193	0.6964359	1.0	0.0	1.0	1.0	163.875	2.0	0.3010299956639812	0.031296965	0.0648352	0.22526507	-0.16039348	0.011018538	0.025525456	0.15106438	0.0	-0.0014592502	-0.01686595	0.2283885	64.68555	-0.025639297	-7.632659	1.4592762	0.013689022	0.096750006	79.0	4.120073318481445	4000
1	1.0101273	3.1360412	13.000656	-2.613038	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	89.0	1.94939	0.8811881	0.0	-inf	0.0	-1.6025975	0.22371405	-1.246043	-1.8661551	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.11837779	0.2243561	0.5858584	-0.6519651	8.2658	1.004941	9.116732	2.2280812	-0.0014627166	-0.013101829	0.58052284	44.115383	-0.09599727	-5.1978197	1.4627696	0.01559281	0.1325	13.0	8.164453029632568	8000
2	-0.7005766	7.5582895	18.424664	-13.678276	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	107.0	2.0293837	0.8699187	0.0	-inf	0.0	-0.49595803	0.14564563	-0.34050366	-0.72344303	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.11926121	0.27917987	0.84487915	-0.40044388	14.751867	1.6846259	15.356398	0.0	-0.0014789253	-0.019199792	1.7481325	26.201185	-0.23096453	-1.0465441	1.4789197	0.01500633	0.167	53.0	11.782356023788452	12000
3	1.0105402	6.290338	12.1980505	-9.622462	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	123.0	2.089905	0.86013985	0.0	-inf	0.0	-0.022263	0.01667352	-0.0011419682	-0.052046295	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.086135745	0.5187655	1.0885745	-0.90923554	17.731403	0.24770062	17.869661	14.827142	-0.0014548264	-0.010388866	1.3868937	22.955368	-0.088839516	-0.46738243	1.4548519	0.015633233	0.17750001	21.0	15.255146503448486	16000
4	-0.7264759	5.1431494	6.6847835	-12.617875	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9166667	0.2763854	1.0	0.0	134.0	2.1271048	0.8427673	0.0	-inf	0.0	-0.00553851	0.00253512	-0.0017779971	-0.00987935	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.06270039	0.52787304	1.139188	-1.0744045	19.85528	0.19113229	19.984001	18.596285	-0.0014265105	-0.014670376	1.3357333	19.927128	-0.36036247	-0.605351	1.4264958	0.012773479	0.1505	79.0	18.88622283935547	20000
5	-2.2941196	4.705452	4.3152046	-9.88624	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	135.0	2.1303337	0.8035714	0.0	-inf	0.0	-0.006965155	0.00094541354	-0.005471186	-0.009045285	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.28497142	0.51786995	1.2125202	-1.2747574	17.487188	0.11750277	17.598299	16.769838	-0.0013987087	-0.0035537872	0.6728662	13.876278	-0.13361776	-6.5142546	1.3987741	0.015000068	0.173	14.0	22.183557987213135	24000
6	-1.9491882	6.0565734	7.8800035	-14.31847	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.6666667	0.47140452	1.0	0.0	141.0	2.149219	0.7790055	0.0	-inf	0.0	-0.6323143	0.0076202364	-0.6223376	-0.6445134	1.0	0.0	1.0	1.0	310.75	2.0	0.3010299956639812	-0.34485048	0.47080496	0.6492168	-1.1532695	8.682163	2.1701698	10.107865	0.0	-0.0013877302	-0.0035063028	0.7628899	14.473674	-0.064934686	-1.4062378	1.3877232	0.016555764	0.1555	7.0	25.36599040031433	28000
7	0.09359661	4.6451864	8.034004	-7.746773	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.84615386	0.36080122	1.0	0.0	152.0	2.1818435	0.7715736	0.0	-inf	0.0	0.009906698	0.002430392	0.013142494	0.0070720664	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.13809705	0.44006023	0.970303	-1.0017674	6.226501	2.2414246	7.7240915	0.0	-0.0014121607	-0.0072650737	0.78288615	21.052702	-0.16526408	-1.00548	1.4121716	0.021166623	0.19475	5.0	28.839378595352173	32000
8	-2.2641325	3.0081363	2.4665241	-7.176923	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9	0.29999998	1.0	0.0	161.0	2.206826	0.76303315	0.0	-inf	0.0	0.005380569	0.0032347094	0.009586152	0.0010578159	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.04705504	0.5739846	1.4129753	-1.3874388	7.2961817	2.99708	10.156883	0.0	-0.0013703741	-0.0030840212	0.7236061	17.699287	-0.1588983	-0.96219873	1.3703772	0.01880032	0.1385	4.0	32.25337076187134	36000
9	-1.0925381	2.0673232	3.7523205	-4.2182994	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.6666667	0.47140452	1.0	0.0	167.0	2.2227166	0.74553573	0.0	-inf	0.0	-0.00218528	0.00039844634	-0.0013280577	-0.0028037152	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.27441502	0.37838387	0.8931465	-1.1072377	7.640479	3.7095494	12.174297	0.072077036	-0.0014087353	-0.005753722	0.3818336	13.666195	-0.06852179	-0.82545114	1.4087157	0.016375415	0.19125	8.0	35.645386934280396	40000
