Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.36018822	2.3618155	7.866811	-8.500339	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	50.0	1.69897	0.86206895	0.0	-inf	0.0	1.6233594	0.8320422	2.472869	0.053965144	1.0	0.0	1.0	1.0	121.875	2.0	0.3010299956639812	-0.019981746	0.058497325	0.13514833	-0.16179238	0.08324757	0.03859727	0.17124751	0.0	-0.0014864542	-0.012057102	0.6175139	62.540176	-0.08989489	-7.112834	1.4863428	0.015727695	0.16	12.0	5.219084024429321	4000
1	-0.1346359	1.8750024	4.3217506	-6.3468595	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	97.0	1.9867717	0.88990825	0.0	-inf	0.0	-3.843328	0.16192044	-3.5332477	-4.062089	1.0	0.0	1.0	1.0	138.75	2.0	0.3010299956639812	-0.17994347	0.3174225	0.50374234	-0.9054798	7.9019165	1.8439447	9.516566	0.0	-0.0014536483	-0.014712736	0.59262836	54.237236	-0.07634242	-6.974552	1.4537096	0.015625026	0.13700001	19.0	10.728692770004272	8000
2	-2.5936306	4.710767	12.395819	-10.467224	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	128.0	2.10721	0.8888889	0.0	-inf	0.0	-2.2306921	0.14709106	-2.0494676	-2.517181	1.0	0.0	1.0	1.0	141.625	2.0	0.3010299956639812	-0.047255196	0.2021041	0.509366	-0.5435406	15.945431	0.32661897	16.294487	13.6396	-0.0013720691	-0.012703698	1.5926247	38.02094	-0.18764608	-5.0332904	1.3720831	0.015049985	0.13975	47.0	16.671791315078735	12000
3	-0.8299902	3.663385	7.406411	-8.07731	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	158.0	2.198657	0.8876405	0.0	-inf	0.0	-1.4610267	0.06583439	-1.3525609	-1.542323	1.0	0.0	1.0	1.0	132.625	2.0	0.3010299956639812	-0.47576663	0.3532042	0.76856834	-0.9350084	22.180105	0.05600041	22.236223	21.924837	-0.0013484778	-0.015854003	1.1340241	32.073425	-0.100106716	-4.186685	1.3485014	0.012319744	0.13425	79.0	22.473774671554565	16000
4	-1.5518028	2.580058	7.0402293	-6.5763273	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	184.0	2.2648177	0.88461536	0.0	-inf	0.0	-0.12757264	0.11614386	0.024918038	-0.28057638	1.0	0.0	1.0	1.0	133.25	2.0	0.3010299956639812	-0.3425736	0.3199959	1.0387931	-0.84060526	27.678375	0.031312905	27.699148	27.29122	-0.0013695545	-0.016778983	0.59656835	24.962906	-0.05282277	-2.075275	1.3695223	0.015023257	0.1355	46.0	28.112627029418945	20000
5	-0.03381517	2.7142525	6.565199	-5.547376	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	211.0	2.3242824	0.88284516	0.0	-inf	0.0	0.1541594	0.008438567	0.16658135	0.13994648	1.0	0.0	1.0	1.0	122.875	2.0	0.3010299956639812	-0.44084075	0.37155318	0.98497254	-0.96819323	31.667984	0.028024692	31.688183	31.434828	-0.00138418	-0.0066531105	0.6887461	22.860237	-0.063358486	-1.6778755	1.3841989	0.007761957	0.10875	79.0	34.099727392196655	24000
6	-0.5844819	3.1960475	9.512891	-6.338901	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	242.0	2.3838153	0.8832117	0.0	-inf	0.0	0.17863235	0.065464914	0.2802914	0.08555865	1.0	0.0	1.0	1.0	116.625	2.0	0.3010299956639812	-0.28777197	0.27061898	0.49916726	-0.7796095	35.30403	0.008825497	35.315025	35.237827	-0.0013813023	-0.006413227	0.8845723	22.592287	-0.03748831	-2.174739	1.3812891	0.01637947	0.14875	7.0	39.95214247703552	28000
7	-0.20387849	2.7637472	4.843392	-5.6467376	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	273.0	2.4361627	0.8863636	0.0	-inf	0.0	0.10619877	0.07497977	0.22497629	-0.023440577	1.0	0.0	1.0	1.0	117.5	2.0	0.3010299956639812	-0.21480171	0.37910324	0.6753878	-0.93776095	39.48198	0.011467716	39.49157	39.4171	-0.001445422	-0.005816099	0.84640896	20.402088	-0.053425968	-1.2358575	1.4454256	0.0186196	0.1415	4.0	45.86316680908203	32000
8	-0.9761584	2.7155724	4.005707	-5.941258	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	305.0	2.4843	0.88921285	0.0	-inf	0.0	0.017931553	0.06583478	0.12686406	-0.06771705	1.0	0.0	1.0	1.0	116.875	2.0	0.3010299956639812	-0.22447003	0.29470935	0.5916523	-0.91614205	42.768944	0.013799876	42.779713	42.628815	-0.0015040699	-0.0029623904	0.7371628	19.103159	-0.047575638	-0.8614173	1.5040797	0.017332101	0.079	5.0	51.60434317588806	36000
9	-0.5400196	3.5857599	8.883623	-6.0792155	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	335.0	2.525045	0.88859415	0.0	-inf	0.0	0.02839554	0.038564764	0.10698304	-0.012630244	1.0	0.0	1.0	1.0	122.375	2.0	0.3010299956639812	-0.26935315	0.32816347	0.64388996	-0.88748515	45.570408	0.03180715	45.58455	44.981403	-0.0015433496	-0.0038739713	0.98234	17.854664	-0.066096544	-0.2504034	1.543349	0.017518248	0.09425	7.0	57.404189348220825	40000
