Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-1.8554119	2.9302542	0.34472698	-12.80615	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	48.0	1.6812413	0.85714287	0.0	-inf	0.0	-2.6264424	0.14215273	-2.4428058	-2.8268325	1.0	0.0	1.0	1.0	124.125	2.0	0.3010299956639812	-0.083762124	0.15150379	0.28158486	-0.4990952	0.09888055	0.14637859	0.51462984	0.0	-0.0013800189	-0.021046113	0.740422	63.38473	-0.22430617	-7.833846	1.3800062	0.015068551	0.11425	68.0	3.9533956050872803	4000
1	-0.9920568	3.7027898	13.385653	-10.132865	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	85.0	1.9294189	0.87628865	0.0	-inf	0.0	-1.1359503	0.073192514	-1.0539421	-1.3089014	1.0	0.0	1.0	1.0	156.625	2.0	0.3010299956639812	-0.6343022	0.5985985	0.54282963	-3.1323557	8.449259	1.7293146	9.653881	0.0	-0.0014009774	-0.017494686	0.75829214	47.405495	-0.15741992	-6.592455	1.4010097	0.01510871	0.10825001	51.0	7.561598062515259	8000
2	-2.1411119	3.7300715	4.239747	-14.086286	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	115.0	2.0606978	0.8778626	0.0	-inf	0.0	-2.9216926	0.020969568	-2.8952875	-2.9648128	1.0	0.0	1.0	1.0	240.0	2.0	0.3010299956639812	-0.9086986	0.99748874	0.82472855	-4.7221913	16.214182	0.2503006	16.404423	14.794601	-0.0014421865	-0.014447348	0.7254497	36.828003	-0.24771148	-5.0349674	1.4422032	0.0152883055	0.10075	37.0	11.450454235076904	12000
3	-3.7116156	3.9177725	1.2342721	-13.449999	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	138.0	2.139879	0.87341774	0.0	-inf	0.0	-5.3878074	0.0350402	-5.331469	-5.437481	1.0	0.0	1.0	1.0	235.125	2.0	0.3010299956639812	-1.5575529	1.4663018	1.1321983	-6.345433	22.290472	0.18464851	22.40764	21.014532	-0.0014594402	-0.0152810905	0.7938813	26.398329	-0.21571279	-1.8101525	1.4594139	0.015169527	0.092250004	54.0	15.212197303771973	16000
4	-4.5105724	3.564335	0.52931255	-12.395042	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	160.0	2.20412	0.8695652	0.0	-inf	0.0	-4.1967793	0.028417205	-4.137677	-4.23257	1.0	0.0	1.0	1.0	249.25	2.0	0.3010299956639812	-2.2183926	1.7008324	1.1485747	-6.8866477	26.110395	0.04611436	26.147615	25.813015	-0.0014535291	-0.012279732	0.77495027	23.435041	-0.29618993	-1.0728922	1.4535203	0.015383763	0.104499996	23.0	18.97804069519043	20000
5	-3.9131846	3.2656858	1.0130347	-8.842041	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	178.0	2.25042	0.8640777	0.0	-inf	0.0	-5.716947	0.027584732	-5.657245	-5.7591314	1.0	0.0	1.0	1.0	202.0	2.0	0.3010299956639812	-1.5760947	1.1476847	0.132238	-6.5718894	29.108301	0.028898174	29.130404	28.615349	-0.001475092	-0.014488976	0.63095224	20.62587	-0.20195588	-0.090106964	1.475098	0.011978877	0.15675	79.0	22.605578184127808	24000
6	-4.7128396	3.1915114	1.4192903	-10.074109	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	196.0	2.292256	0.8596491	0.0	-inf	0.0	-5.628631	0.026167216	-5.579341	-5.662129	1.0	0.0	1.0	1.0	182.375	2.0	0.3010299956639812	-1.7639436	1.9073888	1.5797637	-7.6631293	30.100754	0.023610946	30.11903	29.837751	-0.0014575804	-0.0046188235	0.7349289	20.76981	-0.30660185	-0.052440166	1.4575803	0.01594185	0.073	6.0	26.06290054321289	28000
7	-5.0369735	2.521044	0.37012947	-9.122141	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	212.0	2.326336	0.8548387	0.0	-inf	0.0	-4.8960648	0.024727346	-4.859019	-4.925774	1.0	0.0	1.0	1.0	294.625	2.0	0.3010299956639812	-1.4194949	1.3970767	2.7816477	-5.899583	30.808445	0.02220757	30.832657	30.594963	-0.0014377091	-0.016294438	0.5458734	20.22578	-0.24643198	-0.033586025	1.4377106	0.012394849	0.153	79.0	29.610501527786255	32000
8	-3.452441	5.6609397	8.834985	-13.587004	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	227.0	2.356026	0.85018724	0.0	-inf	0.0	-4.750256	0.024450751	-4.704301	-4.7723107	1.0	0.0	1.0	1.0	231.0	2.0	0.3010299956639812	-1.910478	1.3960619	0.6546297	-6.9102907	30.296175	0.049635947	30.3326	29.969755	-0.001424348	-0.014154704	0.89771783	20.280834	-0.25798517	-0.10355854	1.4243584	0.015120281	0.13125	28.0	32.83077263832092	36000
9	-4.6116247	3.232723	0.15834808	-11.231715	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	242.0	2.3838153	0.84615386	0.0	-inf	0.0	0.109651834	0.0061012837	0.11976024	0.10256308	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-1.5778574	1.411885	1.1392275	-6.9458237	29.266533	0.115703635	29.326433	28.49797	-0.0014315788	-0.00520558	0.53859496	19.611572	-0.12854722	-0.6234269	1.4315994	0.015277339	0.13225001	5.0	36.324549436569214	40000
