Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	0.7885542	3.0527842	16.99379	-2.740407	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	53.0	1.7242758	0.86885244	0.0	-inf	0.0	1.9961544	0.49806312	3.03479	1.4263698	1.0	0.0	1.0	1.0	136.5	2.0	0.3010299956639812	-0.043207917	0.102351606	0.14802383	-0.29166785	0.0074483384	0.028584842	0.19663306	0.0	-0.0015268549	-0.017384395	0.65598273	64.06573	-0.10019152	-7.240882	1.5268629	0.015047654	0.139	47.0	3.9691338539123535	4000
1	-0.11185837	3.5662186	11.792143	-8.794647	0.027777778	0.16433555	1.0	0.0	490.55554	1.0	0.0	0.00990099	0.9722222	0.16433555	1.0	0.0	88.0	1.9444827	0.8712871	1.0	0.0	0.00990099	-3.719308	0.25938797	-3.3567045	-4.160533	1.0	0.0	1.0	1.0	121.5	2.0	0.3010299956639812	0.20832784	0.33433005	1.006912	-1.2447554	8.126876	1.8932025	9.356076	0.0	-0.0015120767	-0.012435522	0.9163719	46.673336	-0.18816394	-6.1817465	1.5120591	0.015342253	0.134	24.0	7.579207897186279	8000
2	-1.162384	4.10933	9.88012	-10.270436	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.00729927	1.0	0.0	1.0	1.0	120.0	2.0791812	0.8759124	1.0	0.0	0.00729927	-4.5097694	0.12762988	-4.3922234	-4.7724924	1.0	0.0	1.0	1.0	126.75	2.0	0.3010299956639812	-0.1292684	0.4741406	0.80493295	-0.8211301	15.710597	0.1284938	15.888961	14.95247	-0.0014818704	-0.008899484	1.0444493	37.547493	-0.11514877	-4.777949	1.4818759	0.016997688	0.06225	4.0	11.078881740570068	12000
3	-0.81880486	3.3657103	7.856849	-7.279018	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0056179776	1.0	0.0	1.0	1.0	157.0	2.1958997	0.8820225	1.0	0.0	0.0056179776	-3.661933	0.08463768	-3.549286	-3.820349	1.0	0.0	1.0	1.0	142.375	2.0	0.3010299956639812	-0.17222942	0.533925	1.0542212	-1.1800928	21.171421	3.3246844	21.911932	0.0	-0.0015161419	-0.007050854	0.9173621	36.462837	-0.13399202	-4.6201863	1.5161929	0.015569929	0.1425	10.0	14.70098876953125	16000
4	-3.038941	5.983645	11.577771	-12.350479	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0049261083	1.0	0.0	1.0	1.0	178.0	2.25042	0.87684727	1.0	0.0	0.0049261083	5.2111597	0.57079566	6.1348777	4.599597	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.15696973	0.5978975	1.197925	-1.2461709	27.007738	0.3612375	27.157135	22.88761	-0.0015299022	-0.015576835	1.678277	23.404667	-0.14907369	-0.57394457	1.5298814	0.011226579	0.15349999	79.0	18.4836745262146	20000
5	-0.70617175	5.7022953	12.272176	-7.8986597	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0045454544	0.9230769	0.26646933	1.0	0.0	190.0	2.2787535	0.8636364	1.0	0.0	0.0045454544	0.53793323	0.04655898	0.61937267	0.49581468	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.5003017	0.39770788	0.6898905	-1.0725251	29.029099	0.56624615	29.268404	23.123873	-0.0014856048	-0.011823613	1.167051	20.748049	-0.13750984	-0.9862404	1.4856005	0.014802091	0.14575	79.0	22.073577165603638	24000
6	2.0560234	5.505289	9.670492	-4.7483854	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0042918455	0.6666667	0.47140452	1.0	0.0	196.0	2.292256	0.8412017	1.0	0.0	0.0042918455	0.40472016	0.040176954	0.46786678	0.35929638	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.21874009	0.493642	1.0979605	-1.1427369	25.599516	5.070567	27.647114	0.0	-0.0014575683	-0.012968846	1.2882588	20.356129	-0.3854304	-6.1234107	1.4575597	0.013579406	0.15275	79.0	25.58742594718933	28000
7	5.862148	2.9736981	11.402714	1.9064721	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0040816325	0.44444445	0.49690402	1.0	0.0	200.0	2.30103	0.81632656	1.0	0.0	0.0040816325	1.7614768	0.14752387	1.9953274	1.642075	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.28319114	0.49560893	1.2454531	-1.0115557	10.323446	5.4161053	23.247065	0.0	-0.0014287718	-0.014160911	0.84088016	12.7169485	-0.18356249	-3.57633	1.4287641	0.011921317	0.12674999	79.0	29.08674192428589	32000
8	5.8354173	2.1987202	10.953271	2.387927	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0038461538	0.6363636	0.4810457	1.0	0.0	207.0	2.3159704	0.79615384	1.0	0.0	0.0038461538	0.7468845	0.055450626	0.80738866	0.6762278	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5746046	0.43791467	1.3275764	-0.9460058	2.164962	0.6759068	7.772057	0.42160535	-0.0014669374	-0.006095835	0.82158154	14.521155	-0.14502013	-0.2398262	1.4669256	0.015488865	0.18450001	5.0	32.448094844818115	36000
9	2.8081856	4.2853403	8.679285	-5.6562376	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0037037036	0.33333334	0.4714045	1.0	0.0	210.0	2.3222194	0.7777778	1.0	0.0	0.0037037036	0.04104101	0.0024091415	0.044933617	0.03734618	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.7580553	0.27717277	1.2515174	-0.39048886	1.7114034	1.193567	8.315483	0.0	-0.0014867187	-0.0064623095	0.7982644	6.567334	-0.08766532	-0.44934055	1.4866924	0.009303516	0.10825	79.0	35.99308490753174	40000
10	0.9118474	2.8824031	6.0078998	-3.0561965	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0035842294	0.125	0.3307189	1.0	0.0	211.0	2.3242824	0.7562724	1.0	0.0	0.0035842294	0.020979187	0.003387902	0.026914105	0.0169487	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.72548854	0.30543688	1.4657211	-0.37106875	0.5466246	0.17724398	0.996124	0.009592503	-0.0013864934	-0.00677575	0.37707356	2.4115784	-0.06917142	-0.067975454	1.386498	0.015984181	0.181	13.0	39.27995181083679	44000
11	0.77398914	1.3870203	3.513253	-1.2292079	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0034843206	0.0	0.0	0.0	0.0	211.0	2.3242824	0.73519164	1.0	0.0	0.0034843206	0.014322175	0.0038437021	0.021544645	0.009768631	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.62665015	0.23151205	1.2213256	-0.19535267	0.17031118	0.08903777	0.70999587	0.0	-0.0013006628	-0.0068188906	0.20158857	0.015551558	-0.061992876	-0.013019957	1.3006527	0.01786973	0.1815	7.0	42.559306383132935	48000
12	3.9627151	3.300423	11.476407	1.2235606	0.0	0.0	0.0	0.0	500.0	1.0	0.0	0.0033898305	0.0	0.0	0.0	0.0	211.0	2.3242824	0.71525425	1.0	0.0	0.0033898305	0.002987009	0.001230637	0.005863381	0.0019824225	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.49744293	0.22109823	0.89731646	-0.6146053	0.03973152	0.061117418	0.5940484	0.0	-0.0012589917	-0.009530511	0.27613404	0.0027761362	-0.043784052	-0.0017681895	1.2589972	0.0076183667	0.10275	79.0	46.024391651153564	52000
