Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.17027259	1.0822649	5.461741	-3.398081	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	61.0	1.7853298	0.884058	0.0	-inf	0.0	-0.018525807	0.02621111	0.015006481	-0.06698297	1.0	0.0	1.0	1.0	80.0	2.0	0.3010299956639812	-0.017767578	0.06029138	0.15224147	-0.17187296	0.011364799	0.028615572	0.17258215	0.0	-0.0013720915	-0.014589878	0.17157005	66.2534	-0.027192675	-7.7552853	1.3720291	0.008777816	0.08675	79.0	4.3777899742126465	4000
1	-0.28874072	2.3628159	6.8039002	-9.827021	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	99.0	1.9956352	0.8918919	0.0	-inf	0.0	-6.6613445	0.03080063	-6.6033483	-6.708606	1.0	0.0	1.0	1.0	228.875	2.0	0.3010299956639812	-0.030750755	0.23787083	0.65385133	-0.74920666	8.481635	0.75910556	9.09349	0.0	-0.0014389902	-0.018295655	0.5134865	45.746128	-0.046856716	-5.078562	1.4390314	0.010280666	0.1555	79.0	8.439755201339722	8000
2	-0.6048464	3.5266306	6.810898	-8.932549	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	129.0	2.1105897	0.8896552	0.0	-inf	0.0	-4.277463	0.06953045	-4.181072	-4.4088655	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.02192091	0.2956751	0.85687953	-0.84671915	14.793838	2.4879017	15.467885	0.0	-0.001393063	-0.011571186	0.89213157	36.808968	-0.17660879	-4.980727	1.3929999	0.015165391	0.1435	13.0	12.264222383499146	12000
3	-4.561916	5.601997	2.6455195	-17.73931	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.8666667	0.33993465	1.0	0.0	142.0	2.1522884	0.8765432	0.0	-inf	0.0	-5.2983847	0.5392572	-4.365368	-6.076565	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.123325646	0.37141374	0.7446958	-1.0981554	21.099653	0.13384724	21.190765	19.903929	-0.0014247596	-0.003990857	1.4263787	20.869747	-0.20259494	-0.032307148	1.424767	0.015340977	0.089	5.0	15.809788465499878	16000
4	-0.03841015	5.740445	12.468479	-13.124155	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	162.0	2.209515	0.87096775	0.0	-inf	0.0	-5.3494062	0.35421637	-4.7804866	-5.8454566	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.27086663	0.49561694	0.82832676	-1.121261	20.961378	0.13058653	21.041243	19.784578	-0.0013625249	-0.008701731	1.1847725	25.139725	-0.07833633	-0.72418594	1.3624911	0.015280106	0.09325001	13.0	19.586192846298218	20000
5	-3.2470162	2.9906487	0.22013073	-10.736985	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	176.0	2.2455127	0.8627451	0.0	-inf	0.0	-0.34595504	0.0032356356	-0.34148914	-0.35154486	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.34289676	0.4864351	0.95673794	-1.1147962	23.39475	0.048621476	23.433447	23.028084	-0.0013411231	-0.0104494095	0.92473656	19.817387	-0.1660712	-0.018676758	1.3411129	0.009312809	0.107	79.0	23.394346714019775	24000
6	-1.1067929	4.1486473	3.669643	-8.762305	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9166667	0.2763854	1.0	0.0	187.0	2.2718415	0.85	0.0	-inf	0.0	0.29458	0.0038891255	0.30239302	0.28987497	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.35112235	0.39680848	1.0831937	-1.2137073	23.771269	0.02022448	23.799095	23.598907	-0.001354903	-0.014431275	0.70415634	20.295202	-0.20631218	-0.37505913	1.3548887	0.014007938	0.17449999	79.0	27.148626804351807	28000
7	-1.6300377	3.181653	3.8858519	-7.1089883	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.72727275	0.44536176	1.0	0.0	195.0	2.2900345	0.82978725	0.0	-inf	0.0	-0.08047948	0.0009433	-0.07900115	-0.0817053	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.15664747	0.55068314	1.2019956	-1.1946453	21.82764	0.013324073	21.847021	21.758327	-0.0014302917	-0.015919996	0.6131513	18.592655	-0.09198156	-1.2091036	1.4303107	0.013987837	0.17700002	79.0	30.82657766342163	32000
8	0.3556514	2.2518454	3.1591394	-4.3934593	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.5555556	0.49690402	1.0	0.0	200.0	2.30103	0.8097166	0.0	-inf	0.0	0.24601413	0.011564653	0.2632976	0.22978011	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.21869476	0.47118407	1.201698	-1.1815535	18.07967	0.04975224	18.113523	17.325066	-0.0014951676	-0.0035269912	0.71944934	16.464334	-0.1738165	-2.9897575	1.4951674	0.016662288	0.22125	5.0	34.29560875892639	36000
9	1.1492101	1.98744	3.9079838	-3.1547892	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	201.0	2.303196	0.78515625	0.0	-inf	0.0	0.1528375	0.006814963	0.1633796	0.14164728	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.19789365	0.2694169	0.6913764	-0.80107415	12.228578	0.029034993	12.276669	12.048731	-0.001292374	-0.00352991	0.2765896	10.115507	-0.049600493	-6.3016005	1.2923834	0.019756813	0.18075001	7.0	37.703307151794434	40000
10	0.14195356	2.8900163	3.123972	-6.1908693	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	201.0	2.303196	0.7613636	0.0	-inf	0.0	0.1724818	0.008150134	0.18171448	0.1577286	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.054397322	0.38122734	0.971216	-0.86208946	2.1203651	1.6924284	6.0584216	0.0	-0.001245995	-0.013421437	0.2662171	1.526414	-0.08258732	-1.2909093	1.246008	0.014127479	0.178	79.0	41.34019947052002	44000
11	-2.8522713	3.251249	1.8399894	-8.525739	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.5	0.5	1.0	0.0	206.0	2.3138673	0.7463768	0.0	-inf	0.0	0.6464491	0.015271216	0.6699411	0.6129071	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.012562881	0.3913904	0.8725234	-0.7346923	0.6166818	0.6046251	3.3292954	0.0	-0.0014522187	-0.012418773	0.9395004	10.809856	-0.1072754	-0.06008158	1.4522233	0.01518855	0.16675	41.0	44.86663055419922	48000
12	-1.3152654	3.0628386	4.5346804	-4.5525293	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.44444445	0.49690402	1.0	0.0	210.0	2.3222194	0.7291667	0.0	-inf	0.0	1.0936356	0.025650091	1.1298418	1.049028	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.26180705	0.31238902	0.7391845	-0.83074963	0.5151017	0.18796147	1.7712834	0.0	-0.001336135	-0.007545864	0.7556904	7.913865	-0.07306033	-0.043809548	1.3361213	0.015054736	0.1525	43.0	48.43215823173523	52000
13	2.3361282	5.894732	16.581799	-3.93279	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	210.0	2.3222194	0.7094595	0.0	-inf	0.0	0.7092166	0.024876948	0.74985	0.66138214	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.14050095	0.46092117	0.72245777	-1.2791779	0.3600445	0.1567298	0.8373109	0.007843075	-0.0013024881	-0.0107754115	0.7456821	0.05880493	-0.067481235	-0.0538714	1.3024881	0.01604471	0.2325	4.0	51.89395236968994	56000
14	2.651363	2.072174	6.235111	0.69649315	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	210.0	2.3222194	0.69078946	0.0	-inf	0.0	0.6823857	0.030015592	0.73280114	0.6498246	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.07428035	0.31345814	0.78558826	-0.8378964	0.045534234	0.03279632	0.21846972	0.0	-0.0011078343	-0.00016053766	0.31519306	0.0013668851	-0.10634647	-0.0009442868	1.1078194	0.016745308	0.272	4.0	55.30696511268616	60000
15	2.348752	1.1320585	4.8423567	1.2474173	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	210.0	2.3222194	0.6730769	0.0	-inf	0.0	1.1296809	0.07498443	1.2453704	1.0522321	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.24409814	0.12772991	0.55235064	-0.15682374	0.007375035	0.015023022	0.094855025	0.0	-0.0010059215	-0.008033033	0.07284856	0.00027066396	-0.017678833	-7.650764e-05	1.0059073	0.018179387	0.2555	4.0	58.73815894126892	64000
16	5.099099	2.433941	8.628173	1.9453694	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	210.0	2.3222194	0.65625	0.0	-inf	0.0	3.6314669	0.2725773	4.0554557	3.2769291	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.28879094	0.24038525	0.79801697	-0.4266155	0.00928852	0.014271673	0.10964104	0.0	-0.000995107	-0.0037847534	0.36619192	0.00027137887	-0.0978991	-4.2201696e-05	0.99509406	0.01617726	0.23824999	4.0	62.17348265647888	68000
17	8.50404	2.8859756	14.417669	5.226984	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	212.0	2.326336	0.6424242	0.0	-inf	0.0	12.753475	0.77245164	13.856558	12.000587	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.47733045	0.19969814	0.80834895	-0.0599268	0.009044984	0.012909703	0.07876006	0.0	-0.0009768456	-0.004793402	0.75574666	3.3728244	-0.04749123	-0.0021616889	0.9768574	0.02324609	0.2725	5.0	65.66182446479797	72000
