Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	AverageQcVals	StdQcVals	MaxQcVals	MinQcVals	LossPi	DeltaLossPi	LossV	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
134	4.794372	3.5413382	10.806337	-0.048486188	0.5	0.5	1.0	0.0	473.875	1265.0	3.1020906	0.61052126	0.5	0.5	1.0	0.0	1265.0	3.1020906	0.61052126	1265.0	3.1020906	0.61052126	4.8816357	0.094433665	5.0245323	4.7152567	0.0	0.0	0.0	0.0	500.0	6.959993362426758	0.8426088254348715	1.1903727	0.6886984	4.245018	-2.6275556	0.0216316	0.015175851	0.14221963	0.0013701656	0.02153238	0.023630833	0.18567376	-0.0037404746	0.0010315945	0.0077510257	0.49359465	-0.1402018	-1.0315487	0.031562887	0.28425002	1.0	424.9556715488434	540000
135	3.6941476	3.57739	9.690429	-3.0483558	0.75	0.4330127	1.0	0.0	414.25	1271.0	3.1041455	0.61017764	0.75	0.4330127	1.0	0.0	1271.0	3.1041455	0.61017764	1271.0	3.1041455	0.61017764	4.9167023	0.12706093	5.059578	4.706152	0.0	0.0	0.0	0.0	500.0	6.980170249938965	0.8438660154179074	1.0616292	0.8802655	5.579863	-4.1374965	0.025150863	0.020267697	0.19854851	0.00018190473	0.023313355	0.02716016	0.33855683	-0.010046989	0.0011067353	0.0075620953	0.49158007	-0.142618	-1.1067715	0.023794672	0.26525003	1.0	428.0024719238281	544000
136	3.4541414	5.3243833	9.690682	-8.116219	0.375	0.48412293	1.0	0.0	456.75	1274.0	3.1051695	0.608405	0.375	0.48412293	1.0	0.0	1274.0	3.1051695	0.608405	1274.0	3.1051695	0.608405	5.019887	0.11913425	5.1822085	4.8190446	0.0	0.0	0.0	0.0	500.0	7.0037431716918945	0.8453302120598866	1.0141445	0.8092406	5.2289834	-5.6182284	0.021334553	0.013784588	0.109311774	0.0074093365	0.026121957	0.029633861	0.2784191	-0.020700783	0.00091766566	0.0033822916	0.49135217	-0.16042484	-0.9176512	0.015451232	0.206	1.0	431.0619809627533	548000
137	5.8107576	2.4850786	9.87283	2.5540688	0.375	0.48412293	1.0	0.0	468.875	1277.0	3.106191	0.6066508	0.375	0.48412293	1.0	0.0	1277.0	3.106191	0.6066508	1277.0	3.106191	0.6066508	5.0918574	0.0965079	5.2322936	4.902626	0.0	0.0	0.0	0.0	500.0	7.027703285217285	0.8468134169790471	0.7707229	0.73129547	4.6979485	-3.7674098	0.022864059	0.014750995	0.1291005	0.0029498208	0.024052804	0.026062237	0.23277168	0.003927067	0.0010147281	0.0049139	0.3455575	-0.1389349	-1.0147309	0.02340984	0.272	1.0	434.1108582019806	552000
138	5.8705463	2.7133877	10.194297	2.843734	0.375	0.48412293	1.0	0.0	470.0	1280.0	3.10721	0.60491496	0.375	0.48412293	1.0	0.0	1280.0	3.10721	0.60491496	1280.0	3.10721	0.60491496	5.1729755	0.14870082	5.41153	4.9466043	0.0	0.0	0.0	0.0	500.0	7.052019119262695	0.8483134810775157	1.0989043	0.5781895	5.1910243	-1.4590577	0.021918308	0.0124713285	0.08845114	0.0044831224	0.021123676	0.02440737	0.1991873	-0.007894769	0.0009866096	0.003404403	0.31887987	-0.10416968	-0.98663074	0.016841326	0.20824999	1.0	437.16862654685974	556000
139	5.3850164	3.2530508	10.336118	1.2712113	0.625	0.48412293	1.0	0.0	461.625	1285.0	3.1089032	0.6038534	0.625	0.48412293	1.0	0.0	1285.0	3.1089032	0.6038534	1285.0	3.1089032	0.6038534	5.1922903	0.12094341	5.38444	5.061582	0.0	0.0	0.0	0.0	500.0	7.076663494110107	0.849828544746744	1.0980266	0.6127591	5.4408064	-1.8591185	0.021931456	0.015846118	0.16408125	8.106515e-05	0.020153703	0.023599012	0.17427263	-0.0026878119	0.0010992717	0.005260572	0.39340764	-0.11049998	-1.0992744	0.021115195	0.25849998	1.0	440.2193727493286	560000
140	4.7706165	3.1262558	11.836692	1.3316793	0.5	0.5	1.0	0.0	410.0	1289.0	3.1102529	0.60261804	0.5	0.5	1.0	0.0	1289.0	3.1102529	0.60261804	1289.0	3.1102529	0.60261804	5.2817926	0.11746107	5.4173408	5.1276965	0.0	0.0	0.0	0.0	500.0	7.103409767150879	0.8514668680972988	1.1968945	1.0023499	7.042217	-1.5517474	0.01980256	0.018175634	0.23211926	0.00029816673	0.02222846	0.026229855	0.2101754	-0.0047153533	0.0010976419	0.0069222394	0.39320317	-0.16676003	-1.0976459	0.026288666	0.25325	1.0	443.30186223983765	564000
141	5.1365824	3.2582252	10.909839	-0.86231184	0.8888889	0.31426966	1.0	0.0	361.44446	1297.0	3.11294	0.60269517	0.8888889	0.31426966	1.0	0.0	1297.0	3.11294	0.60269517	1297.0	3.11294	0.60269517	5.472654	0.13502456	5.6427636	5.19778	0.0	0.0	0.0	0.0	500.0	7.131158828735352	0.8531601093794321	1.1199713	0.70961237	4.37964	-1.6401446	0.02240612	0.020425623	0.18487848	0.0036966458	0.016849583	0.019177884	0.17053601	-0.015875041	0.0007038042	0.009175993	0.4799232	-0.18976693	-0.7038146	0.023524273	0.25774997	1.0	446.35694313049316	568000
142	6.487295	2.7162185	11.204729	2.9288318	0.875	0.3307189	1.0	0.0	405.625	1304.0	3.1152775	0.6025878	0.875	0.3307189	1.0	0.0	1304.0	3.1152775	0.6025878	1304.0	3.1152775	0.6025878	5.443183	0.072150856	5.54191	5.2977667	0.0	0.0	0.0	0.0	500.0	7.162567138671875	0.8550687058750011	1.1431215	0.8960895	6.8306494	-0.8460975	0.016060108	0.014588941	0.22783688	0.0030353419	0.019940246	0.026072476	0.24250317	-0.028561622	0.0010601394	0.008898672	0.37590426	-0.07549688	-1.0601454	0.025619188	0.276	1.0	449.43686032295227	572000
143	5.2480297	5.1518655	11.028742	-1.9125228	0.8888889	0.31426966	1.0	0.0	377.33334	1312.0	3.1179338	0.60266423	0.8888889	0.31426966	1.0	0.0	1312.0	3.1179338	0.60266423	1312.0	3.1179338	0.60266423	5.364968	0.080459245	5.5119886	5.229803	0.0	0.0	0.0	0.0	500.0	7.197150230407715	0.8571605680697549	1.2365967	0.9156843	6.192906	-4.3823066	0.020197533	0.015915802	0.17615037	0.003304886	0.017184502	0.015048027	0.11989506	0.0025064945	0.00042981282	0.03221388	0.70122063	-0.37741244	-0.42976522	0.12386176	0.40675002	2.0	452.5018527507782	576000
144	6.467723	2.1785529	10.968673	4.1621637	0.375	0.48412293	1.0	0.0	465.875	1315.0	3.1189258	0.6010055	0.375	0.48412293	1.0	0.0	1315.0	3.1189258	0.6010055	1315.0	3.1189258	0.6010055	5.2834	0.08495517	5.448871	5.1686535	0.0	0.0	0.0	0.0	500.0	7.2346649169921875	0.8594184210015242	1.5295701	1.0427941	4.61333	-0.838466	0.0212868	0.014749069	0.173956	0.003215653	0.016903581	0.025846303	0.2303119	-0.01891929	0.0008803047	0.024179744	0.38570058	-0.1777214	-0.8803055	0.18467523	0.47275	1.0	455.55536437034607	580000
145	5.5497465	1.7614443	8.510559	2.3524766	0.375	0.48412293	1.0	0.0	475.0	1318.0	3.1199155	0.5993633	0.375	0.48412293	1.0	0.0	1318.0	3.1199155	0.5993633	1318.0	3.1199155	0.5993633	5.148175	0.16411404	5.4048243	4.954683	0.0	0.0	0.0	0.0	500.0	7.271212100982666	0.8616068131822892	1.2703371	0.64837	5.059973	-1.9864813	0.018943636	0.013636419	0.2219305	0.0054936693	0.020683289	0.03121577	0.31411624	-0.006057173	0.0009979121	0.024975672	0.2048416	-0.08634804	-0.99788356	0.17544222	0.48025	1.0	458.6157624721527	584000
146	3.325155	3.0229154	7.869786	-2.441385	0.25	0.4330127	1.0	0.0	446.0	1320.0	3.120574	0.59755546	0.25	0.4330127	1.0	0.0	1320.0	3.120574	0.59755546	1320.0	3.120574	0.59755546	5.158221	0.1252107	5.3356366	5.008368	0.0	0.0	0.0	0.0	500.0	7.306891441345215	0.8637326550700067	0.9342902	0.5301185	3.7108476	-3.0175393	0.019283364	0.012161098	0.14331058	0.0064745126	0.0233564	0.03112389	0.21319929	-0.0013810694	0.0011607558	0.018062655	0.27729878	-0.081787035	-1.1607811	0.14203455	0.47775	1.0	461.6744465827942	588000
147	7.940363	3.3797336	14.004166	4.0756845	0.5	0.5	1.0	0.0	465.75	1324.0	3.121888	0.5963964	0.5	0.5	1.0	0.0	1324.0	3.121888	0.5963964	1324.0	3.121888	0.5963964	5.0394673	0.101422474	5.1952057	4.888031	0.0	0.0	0.0	0.0	500.0	7.340888977050781	0.8657486558901656	0.7750326	0.46387824	5.219777	-1.9455832	0.024715438	0.019369047	0.1763948	0.0014947383	0.020053405	0.031050984	0.26024684	-0.012508407	0.0011768974	0.023267094	0.5448319	-0.21656547	-1.1769091	0.12700254	0.48749998	1.0	464.7349247932434	592000
148	5.5428042	1.6626989	8.81858	3.2386968	0.0	0.0	0.0	0.0	500.0	1324.0	3.121888	0.5942549	0.0	0.0	0.0	0.0	1324.0	3.121888	0.5942549	1324.0	3.121888	0.5942549	4.841956	0.1096147	5.0188875	4.700921	0.0	0.0	0.0	0.0	500.0	7.375183582305908	0.8677728351980138	1.4404773	0.7079503	6.2074127	-1.0597359	0.026539566	0.022334356	0.104635976	0.0	0.027658079	0.040746126	0.24739891	-0.0008147061	0.0012087077	0.018372767	0.19055331	-0.0736644	-1.2086954	0.084483996	0.45025	1.0	467.79116225242615	596000
149	5.718828	1.9605736	9.334911	3.271667	0.25	0.4330127	1.0	0.0	460.625	1326.0	3.1225436	0.5924933	0.25	0.4330127	1.0	0.0	1326.0	3.1225436	0.5924933	1326.0	3.1225436	0.5924933	4.740531	0.08930363	4.904437	4.607979	0.0	0.0	0.0	0.0	500.0	7.4060869216918945	0.8695888048494786	1.0990022	0.45183718	3.8402622	-0.7212262	0.021896577	0.015778366	0.1623121	0.004054074	0.017657306	0.022015523	0.28263032	-0.000732705	0.0011117011	0.010369588	0.17498411	-0.082846366	-1.1116731	0.065684825	0.40100002	1.0	470.8537781238556	600000
150	3.7632546	1.725146	6.3521056	0.49144483	0.0	0.0	0.0	0.0	500.0	1326.0	3.1225436	0.5903829	0.0	0.0	0.0	0.0	1326.0	3.1225436	0.5903829	1326.0	3.1225436	0.5903829	5.1448812	0.09879987	5.26188	4.9772463	0.0	0.0	0.0	0.0	500.0	7.435784339904785	0.8713267854372042	1.2513257	0.6723155	6.579427	-0.13152832	0.016748752	0.01084573	0.08054286	0.0028892255	0.024180293	0.03604566	0.30387098	-0.020047903	0.0014401078	0.00887854	0.16410135	-0.022301583	-1.4401199	0.03176798	0.27975	2.0	473.8972499370575	604000
151	5.3461084	1.6339736	8.010865	2.9253223	0.125	0.3307189	1.0	0.0	481.75	1327.0	3.122871	0.58847004	0.125	0.3307189	1.0	0.0	1327.0	3.122871	0.58847004	1327.0	3.122871	0.58847004	5.3297863	0.07812715	5.4438047	5.212847	0.0	0.0	0.0	0.0	500.0	7.462533473968506	0.8728862922147729	1.277667	0.81791574	6.4269276	-1.0171423	0.022328023	0.016932532	0.1941771	0.0062184758	0.023264484	0.03140114	0.23242162	-0.005441919	0.0012304075	0.0065576322	0.14843065	-0.030757295	-1.2303541	0.06317279	0.35675	1.0	476.9769432544708	608000
152	6.8572345	2.1183777	9.7498865	4.0429325	0.125	0.3307189	1.0	0.0	474.375	1328.0	3.123198	0.5865724	0.125	0.3307189	1.0	0.0	1328.0	3.123198	0.5865724	1328.0	3.123198	0.5865724	5.454668	0.088885754	5.5903487	5.297319	0.0	0.0	0.0	0.0	500.0	7.487558364868164	0.8743402206983881	1.1951348	0.5266381	4.398776	-0.22095682	0.024503652	0.019132411	0.17799972	0.0	0.019744342	0.02348851	0.19230892	0.00198555	0.0011946	0.005005086	0.2237164	-0.041741215	-1.1946588	0.048461422	0.28575	1.0	480.03942680358887	612000
153	4.198662	2.6518044	8.365604	0.9167382	0.5	0.5	1.0	0.0	445.625	1332.0	3.1245043	0.58575195	0.5	0.5	1.0	0.0	1332.0	3.1245043	0.58575195	1332.0	3.1245043	0.58575195	5.5609484	0.14638543	5.756311	5.3863745	0.0	0.0	0.0	0.0	500.0	7.511028289794922	0.8756993977249412	1.2530354	0.61038816	5.797246	-1.3815203	0.025850827	0.020045372	0.14285882	0.0047238613	0.023097668	0.025482448	0.2377935	-0.00781925	0.0009546466	0.009585161	0.35297346	-0.11674954	-0.95465493	0.04236435	0.32175002	1.0	483.0945477485657	616000
154	7.628054	2.4870389	11.682957	3.4089909	0.25	0.4330127	1.0	0.0	499.375	1334.0	3.125156	0.58406305	0.25	0.4330127	1.0	0.0	1334.0	3.125156	0.58406305	1334.0	3.125156	0.58406305	5.683839	0.10192086	5.858776	5.561764	0.0	0.0	0.0	0.0	500.0	7.535898685455322	0.8771350510582465	0.96377826	0.5224046	3.3177714	-2.3488352	0.02337948	0.015370536	0.120052174	0.005801657	0.023633089	0.0350586	0.2734934	0.0051047057	0.00096939504	0.0065352432	0.4873463	-0.28113526	-0.96936786	0.042145215	0.31075	1.0	486.1809411048889	620000
155	4.7641935	2.7480295	8.610592	0.47891217	0.375	0.48412293	1.0	0.0	450.5	1337.0	3.1261313	0.5825708	0.375	0.48412293	1.0	0.0	1337.0	3.1261313	0.5825708	1337.0	3.1261313	0.5825708	5.7680273	0.11819702	5.9788275	5.5799456	0.0	0.0	0.0	0.0	500.0	7.560174942016602	0.8785318451670018	1.4626452	0.8080626	6.2664714	-0.979053	0.023799792	0.017510552	0.17855814	0.0074913516	0.023089273	0.03252819	0.20921127	-3.5315752e-06	0.001047723	0.006270267	0.42207062	-0.14075181	-1.0477004	0.029111769	0.254	1.0	489.23599338531494	624000
156	4.7939577	3.1071177	10.815476	-0.2874791	0.5	0.5	1.0	0.0	455.875	1341.0	3.1274288	0.58177876	0.5	0.5	1.0	0.0	1341.0	3.1274288	0.58177876	1341.0	3.1274288	0.58177876	5.8857107	0.116413034	6.159743	5.76231	0.0	0.0	0.0	0.0	500.0	7.584857940673828	0.879947451153176	0.9684563	0.5800409	4.199908	-2.672931	0.021316726	0.01570987	0.19509989	0.0012598704	0.02542879	0.032088786	0.3017733	-0.005969599	0.00075533986	0.008249395	0.2335737	-0.09895165	-0.75535274	0.03350497	0.29425	1.0	492.31048011779785	628000
157	7.011228	2.9529526	12.474026	3.4009287	0.7777778	0.4157397	1.0	0.0	366.77777	1348.0	3.12969	0.5815358	0.7777778	0.4157397	1.0	0.0	1348.0	3.12969	0.5815358	1348.0	3.12969	0.5815358	6.052162	0.13282083	6.18083	5.8248854	0.0	0.0	0.0	0.0	500.0	7.610846042633057	0.8814329368262728	0.7510023	0.8444264	4.622694	-5.2192802	0.024007088	0.024492737	0.24297376	0.008248994	0.022668803	0.027611552	0.23717052	0.00040067732	0.00065365434	0.008450158	0.63820696	-0.33595592	-0.65364146	0.024573402	0.23624998	1.0	495.36931800842285	632000
158	6.0342984	4.7219415	14.29412	-3.2111638	0.7777778	0.4157397	1.0	0.0	401.77777	1355.0	3.1319394	0.5812956	0.7777778	0.4157397	1.0	0.0	1355.0	3.1319394	0.5812956	1355.0	3.1319394	0.5812956	5.887476	0.13467371	6.0106106	5.6208515	0.0	0.0	0.0	0.0	500.0	7.640058517456055	0.8830966849776446	1.6834178	0.863548	6.1993675	-0.8741627	0.024797803	0.024578031	0.24831697	0.003072015	0.018510113	0.021957558	0.25971156	-0.0059332848	0.00038770586	0.012670332	0.65253377	-0.20791061	-0.38769114	0.040118776	0.31675	2.0	498.442134141922	636000
159	5.487095	2.3408115	8.492864	1.7621651	0.625	0.48412293	1.0	0.0	418.75	1360.0	3.133539	0.5804524	0.625	0.48412293	1.0	0.0	1360.0	3.133539	0.5804524	1360.0	3.133539	0.5804524	5.801701	0.0895439	5.9385624	5.658488	0.0	0.0	0.0	0.0	500.0	7.672163009643555	0.8849178216699858	1.1381482	0.7202158	5.188611	-3.188759	0.02085749	0.014084098	0.1593494	0.007713876	0.01564222	0.023658887	0.23333228	-0.014887705	0.0006115716	0.017911669	0.36467624	-0.17741616	-0.611568	0.07248202	0.3865	1.0	501.48344016075134	640000
160	6.4664316	2.8513978	11.20402	2.2694073	0.375	0.48412293	1.0	0.0	484.25	1363.0	3.1344957	0.5790144	0.375	0.48412293	1.0	0.0	1363.0	3.1344957	0.5790144	1363.0	3.1344957	0.5790144	5.618721	0.13889153	5.809785	5.383471	0.0	0.0	0.0	0.0	500.0	7.705753326416016	0.8868151024331432	1.3553691	0.7643118	6.565694	-1.566866	0.019522998	0.01945739	0.20656034	0.0	0.02071516	0.026292894	0.25225148	-0.00016444921	0.0008011088	0.012686407	0.3116005	-0.19209829	-0.8011136	0.070217624	0.38525	1.0	504.5680046081543	644000
161	7.6356936	1.4312607	9.61855	5.6167955	0.25	0.4330127	1.0	0.0	440.125	1365.0	3.1351326	0.5774112	0.25	0.4330127	1.0	0.0	1365.0	3.1351326	0.5774112	1365.0	3.1351326	0.5774112	5.503497	0.1022498	5.642955	5.278707	0.0	0.0	0.0	0.0	500.0	7.738842487335205	0.8886760073293842	1.1755944	0.45546556	3.8777337	-1.6847898	0.021259246	0.019668192	0.20048895	0.0	0.024631672	0.02468347	0.21423982	-0.008785158	0.0010593534	0.009926241	0.44353512	-0.18156749	-1.0593292	0.066364825	0.38099998	1.0	507.61729645729065	648000
162	4.507308	1.9783893	8.619854	2.3160107	0.5	0.5	1.0	0.0	432.875	1369.0	3.1364036	0.5764211	0.5	0.5	1.0	0.0	1369.0	3.1364036	0.5764211	1369.0	3.1364036	0.5764211	5.3667727	0.0742585	5.4628277	5.2823486	0.0	0.0	0.0	0.0	500.0	7.770546913146973	0.8904515867549556	1.6321551	0.90781456	7.243161	-0.6940513	0.028377034	0.025040794	0.23475707	0.00010423988	0.024985857	0.02713752	0.26051152	-0.011956647	0.000735417	0.010960637	0.44871235	-0.30291158	-0.735438	0.04848184	0.31625	1.0	510.6821060180664	652000
163	5.735507	1.2161698	7.5067124	3.8885622	0.0	0.0	0.0	0.0	500.0	1369.0	3.1364036	0.57448596	0.0	0.0	0.0	0.0	1369.0	3.1364036	0.57448596	1369.0	3.1364036	0.57448596	5.8326225	0.12989369	6.031882	5.595793	0.0	0.0	0.0	0.0	500.0	7.802880764007568	0.8922549705027185	1.0245508	0.28752336	2.9193864	-0.42116785	0.028334789	0.021148568	0.0871408	0.0024216403	0.021043256	0.033316918	0.304061	-0.0043073446	0.0011275187	0.04633141	0.16967627	-0.049239483	-1.1274785	0.19759998	0.47875	2.0	513.743724822998	656000
164	6.420247	1.962277	10.384843	3.614244	0.375	0.48412293	1.0	0.0	450.5	1372.0	3.1373541	0.57309943	0.375	0.48412293	1.0	0.0	1372.0	3.1373541	0.57309943	1372.0	3.1373541	0.57309943	6.250876	0.14931686	6.458007	6.0108037	0.0	0.0	0.0	0.0	500.0	7.832001209259033	0.8938727458500462	1.1484065	0.41917682	3.2595475	-0.2640721	0.021923892	0.019322628	0.26911157	0.004856041	0.018970326	0.027890088	0.2146934	-0.008018702	0.00094655156	0.030425712	0.15423393	-0.047177225	-0.94655734	0.26210833	0.50975	1.0	516.7973229885101	660000
165	8.092028	2.8873663	12.026169	2.4399085	0.5	0.5	1.0	0.0	398.25	1376.0	3.1386185	0.5719036	0.5	0.5	1.0	0.0	1376.0	3.1386185	0.5719036	1376.0	3.1386185	0.5719036	6.6500216	0.12376447	6.8221126	6.4994283	0.0	0.0	0.0	0.0	500.0	7.861083984375	0.8954824361123501	1.511555	1.0446695	8.952485	-0.32567567	0.02084236	0.022176685	0.22205074	0.0	0.014752841	0.021245006	0.17189948	-0.008477196	0.00077451766	0.030318864	0.48775727	-0.21191326	-0.77454996	0.19930068	0.47025	1.0	519.8580501079559	664000
166	6.0611324	2.7054381	11.277102	2.610887	0.375	0.48412293	1.0	0.0	426.0	1379.0	3.1395643	0.570542	0.375	0.48412293	1.0	0.0	1379.0	3.1395643	0.570542	1379.0	3.1395643	0.570542	7.0173025	0.15348998	7.195382	6.812572	0.0	0.0	0.0	0.0	500.0	7.891079425811768	0.8971364146934837	1.7590028	0.9396063	5.98357	-2.6519744	0.021467518	0.01821899	0.18306175	0.0011150035	0.024398718	0.03268454	0.31100687	0.0044414103	0.0008992553	0.025355533	0.37406513	-0.13411719	-0.8992647	0.17875062	0.46825	1.0	522.9161639213562	668000
167	8.090139	1.6977866	10.609816	5.3839283	0.25	0.4330127	1.0	0.0	447.125	1381.0	3.1401937	0.56901526	0.25	0.4330127	1.0	0.0	1381.0	3.1401937	0.56901526	1381.0	3.1401937	0.56901526	7.274227	0.13437894	7.451388	7.0944033	0.0	0.0	0.0	0.0	500.0	7.920960426330566	0.8987778435297957	1.5665337	0.8041526	9.457729	-0.6154698	0.021678792	0.016754178	0.13529776	0.0024719154	0.012773376	0.022079526	0.18593441	-0.03994097	0.0007508546	0.01664665	0.29352817	-0.08107655	-0.7508601	0.13437486	0.42900002	1.0	525.9884467124939	672000
168	7.915555	3.5991814	14.349622	0.3559525	0.9	0.29999998	1.0	0.0	339.3	1390.0	3.143015	0.56943876	0.9	0.29999998	1.0	0.0	1390.0	3.143015	0.56943876	1390.0	3.143015	0.56943876	7.478336	0.10213977	7.6190214	7.298834	0.0	0.0	0.0	0.0	500.0	7.949792385101318	0.9003557868725427	1.5273298	0.68595743	5.1344748	-1.4101095	0.023706084	0.03056772	0.21970215	0.0010315481	0.022516338	0.038053937	0.30142784	0.00092983246	0.0004519634	0.043202803	0.542719	-0.17845517	-0.45187005	0.16682759	0.44375002	1.0	529.0270233154297	676000
169	8.932735	5.567844	20.383276	0.69183975	0.7777778	0.4157397	1.0	0.0	382.8889	1397.0	3.1451964	0.5695067	0.7777778	0.4157397	1.0	0.0	1397.0	3.1451964	0.5695067	1397.0	3.1451964	0.5695067	7.8230963	0.10609634	8.039996	7.646279	0.0	0.0	0.0	0.0	500.0	7.982553482055664	0.9021418369369879	1.9533237	0.92890465	6.937358	-1.1267071	0.02325501	0.028390612	0.26371205	0.0055012344	0.021154923	0.025575208	0.26187208	-0.004976496	0.0005215816	0.033013795	0.6253258	-0.20880574	-0.521558	0.15076107	0.42125002	1.0	532.0908718109131	680000
170	8.036191	3.903808	11.614532	-1.7273258	0.7777778	0.4157397	1.0	0.0	362.77777	1404.0	3.147367	0.56957406	0.7777778	0.4157397	1.0	0.0	1404.0	3.147367	0.56957406	1404.0	3.147367	0.56957406	7.8971934	0.15409093	8.147535	7.655241	0.0	0.0	0.0	0.0	500.0	8.017934799194336	0.9040625203024739	1.9265871	1.1294028	8.078372	-1.8948768	0.026648205	0.028336538	0.28582838	0.0073119556	0.019488258	0.02462298	0.20251535	-0.018162385	0.0005905926	0.022225168	0.5486696	-0.15235236	-0.5906488	0.08338321	0.366	1.0	535.1712040901184	684000
171	5.1613073	4.096797	12.255608	-0.63803905	0.8888889	0.31426966	1.0	0.0	319.0	1412.0	3.1498346	0.5698144	0.8888889	0.31426966	1.0	0.0	1412.0	3.1498346	0.5698144	1412.0	3.1498346	0.5698144	8.18445	0.1909031	8.500429	7.9516873	0.0	0.0	0.0	0.0	500.0	8.055663108825684	0.9061012955498644	1.8832314	0.8560236	6.256357	-1.2262818	0.024059284	0.02611411	0.21665043	1.712799e-05	0.01717649	0.023993773	0.20451243	-0.016882911	0.00047232956	0.028974745	0.70227885	-0.27758834	-0.4723173	0.09991511	0.40324998	1.0	538.2616422176361	688000
172	6.941307	4.3741565	13.622831	0.6727872	0.9	0.29999998	1.0	0.0	346.1	1421.0	3.152594	0.5702247	0.9	0.29999998	1.0	0.0	1421.0	3.152594	0.5702247	1421.0	3.152594	0.5702247	8.397415	0.18260217	8.750453	8.171792	0.0	0.0	0.0	0.0	500.0	8.096295356750488	0.908286343056395	1.3030018	1.112997	6.20665	-3.3168707	0.02290728	0.024714539	0.2785959	0.00010918274	0.018043544	0.026021408	0.20482147	0.000812158	1.0807067e-05	0.022943236	0.73922205	-0.41906607	-0.010766342	0.069975466	0.3335	1.0	541.3323419094086	692000
173	9.835679	4.303188	18.662342	0.7118233	0.90909094	0.2874798	1.0	0.0	334.9091	1431.0	3.1556396	0.57080173	0.90909094	0.2874798	1.0	0.0	1431.0	3.1556396	0.57080173	1431.0	3.1556396	0.57080173	8.570531	0.17829897	8.893678	8.356385	0.0	0.0	0.0	0.0	500.0	8.139598846435547	0.9106030015633433	1.6803563	1.1702983	10.259304	-2.075872	0.021410517	0.022231547	0.19863673	0.004679873	0.01827147	0.030386433	0.21010022	-0.0021829903	2.9534101e-05	0.008507051	0.81931293	-0.37209976	-0.029582024	0.020135783	0.205	1.0	544.3880701065063	696000
174	6.414956	5.242331	19.496847	-1.0751809	0.5555556	0.49690402	1.0	0.0	407.8889	1436.0	3.1571546	0.57006747	0.5555556	0.49690402	1.0	0.0	1436.0	3.1571546	0.57006747	1436.0	3.1571546	0.57006747	8.809418	0.12743247	8.985344	8.6179695	0.0	0.0	0.0	0.0	500.0	8.185345649719238	0.9130370234664941	2.4000084	1.3203937	8.415878	-1.8805082	0.017767446	0.015911197	0.11329406	0.0	0.015904594	0.028527474	0.29704568	-0.03709902	0.0005697012	0.0068823136	0.8938717	-0.45487207	-0.5696954	0.026513439	0.2175	1.0	547.4620404243469	700000
175	8.569437	5.989493	22.504791	1.0236357	0.7777778	0.4157397	1.0	0.0	353.33334	1443.0	3.1592662	0.5699052	0.7777778	0.4157397	1.0	0.0	1443.0	3.1592662	0.5699052	1443.0	3.1592662	0.5699052	9.064104	0.13456942	9.269523	8.798205	0.0	0.0	0.0	0.0	500.0	8.230738639831543	0.9154388112521897	1.4647746	1.2810868	9.096038	-3.843297	0.018328307	0.020187441	0.22050866	1.7550588e-05	0.015248626	0.02683679	0.26659968	-0.00841549	0.00037791394	0.028939161	0.78071845	-0.37324083	-0.37799415	0.14084558	0.39	1.0	550.5028812885284	704000
176	6.428181	4.4571204	14.435592	-0.24480702	1.0	0.0	1.0	1.0	323.22223	1452.0	3.1619666	0.5705305	1.0	0.0	1.0	1.0	1452.0	3.1619666	0.5705305	1452.0	3.1619666	0.5705305	9.327932	0.14200395	9.622139	9.121873	0.0	0.0	0.0	0.0	500.0	8.277421951293945	0.9178950944338113	1.9422647	1.6285516	11.347543	-2.8521993	0.01926463	0.028115263	0.30514964	0.0	0.020408444	0.026761973	0.22099511	0.0024666488	0.0002944395	0.02770853	0.6678777	-0.30994397	-0.29443005	0.08964896	0.34724998	1.0	553.5612823963165	708000
177	6.343799	3.5436292	9.675584	-0.26132146	1.0	0.0	1.0	1.0	279.76923	1465.0	3.1658375	0.5718189	1.0	0.0	1.0	1.0	1465.0	3.1658375	0.5718189	1465.0	3.1658375	0.5718189	9.573775	0.15337539	9.835107	9.349367	0.0	0.0	0.0	0.0	500.0	8.326818466186523	0.920479096663479	1.7314395	1.3589648	10.05109	-1.2885643	0.020379368	0.018470595	0.16109152	0.0032593894	0.016009144	0.02557196	0.24653384	-0.0017446727	0.0003367886	0.038440987	0.7671902	-0.26850724	-0.33674535	0.10056738	0.38975	1.0	556.6208689212799	712000
