Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.34290576	0.9175561	2.5300376	-2.9382536	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	48.0	1.6812413	0.85714287	0.0	-inf	0.0	-0.6000507	0.0865661	-0.46531808	-0.7331122	1.0	0.0	1.0	1.0	191.375	2.0	0.3010299956639812	0.0032032386	0.06509142	0.1792156	-0.23354499	0.006636158	0.024143746	0.17435257	0.0	-0.0015293956	-0.017072545	0.15295601	59.53802	-0.031753104	-6.701207	1.5293269	0.015784523	0.1875	11.0	4.947859525680542	4000
1	-0.5311865	4.7191052	7.73843	-19.175966	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	70.0	1.845098	0.85365856	0.0	-inf	0.0	0.27502468	0.052215222	0.3486502	0.19507478	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.051257607	0.29910147	0.7776584	-0.73739666	7.04965	2.0625818	8.749141	0.0	-0.0015167557	-0.010298778	0.9677769	32.897255	-0.29213268	-2.8266635	1.5167425	0.015710955	0.14250001	12.0	9.535021305084229	8000
2	5.1826496	5.051714	15.56208	-2.7472663	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	96.0	1.9822712	0.85714287	0.0	-inf	0.0	0.13401347	0.031537175	0.18129848	0.10143715	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.039947364	0.5745865	1.1296842	-1.1751701	11.250928	2.6608777	13.388544	0.0	-0.0014796779	-0.011331748	2.075346	35.80844	-0.42559344	-6.0743513	1.479691	0.016794031	0.1485	10.0	14.297850370407104	12000
3	2.9206145	7.316208	17.811522	-14.157459	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9375	0.24206147	1.0	0.0	111.0	2.045323	0.84090906	0.0	-inf	0.0	-0.113736466	0.008717462	-0.10535337	-0.1302962	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.4446688	0.52991045	1.3363523	-0.54627556	19.412844	0.6750039	19.690815	13.110862	-0.0014947727	-0.018302407	1.6080253	22.473003	-0.23150826	-0.071299314	1.4947784	0.013404928	0.12175	79.0	19.187628984451294	16000
4	-1.542544	5.572362	7.8507853	-11.096389	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.5555556	0.49690402	1.0	0.0	116.0	2.064458	0.8	0.0	-inf	0.0	0.037078883	0.0027148176	0.042892914	0.03392209	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.52596104	0.3986383	1.0623085	-0.2921	20.026398	0.20615628	20.159275	18.698853	-0.0014571287	-0.014370251	1.0176399	16.98418	-0.14645226	-2.9243157	1.4571311	0.010248023	0.08125	79.0	23.680172443389893	20000
5	4.043272	5.9360332	17.840101	-0.9040538	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	117.0	2.0681858	0.75974023	0.0	-inf	0.0	1.508117	0.10930334	1.6337618	1.3497722	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.2620757	0.4764473	0.9019836	-0.7481589	13.915271	3.3180206	15.177611	0.0	-0.0014562197	-0.0074110916	1.2520522	11.908051	-0.091948956	-5.446288	1.4562385	0.004345308	0.07775	79.0	28.57698917388916	24000
6	7.4866123	6.6843185	23.131485	0.31469923	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.625	0.48412293	1.0	0.0	122.0	2.0863597	0.73939395	0.0	-inf	0.0	0.043431755	0.007813143	0.05859291	0.035026833	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.36896572	0.3730987	0.9048694	-0.8036594	6.7366905	2.1325724	8.111051	0.72673094	-0.0014510974	-0.011598771	0.9773066	12.922695	-0.13294096	-1.2099296	1.4511224	0.010274204	0.10599999	79.0	33.5882773399353	28000
7	4.429012	5.281893	11.934199	-6.011645	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.33333334	0.4714045	1.0	0.0	125.0	2.09691	0.71022725	0.0	-inf	0.0	0.008290684	0.0021926104	0.010994123	0.0043273377	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6205679	0.26221135	1.1242902	-0.11477389	4.3933234	0.6395755	5.117047	3.180244	-0.0014581531	-0.008571257	0.9159663	8.417999	-0.13049698	-1.5313721	1.4581411	0.016438076	0.18975	8.0	38.117393255233765	32000
8	0.90858877	4.430366	6.2093363	-8.822959	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	127.0	2.1038036	0.6827957	0.0	-inf	0.0	0.023405837	0.004051522	0.027410422	0.017093083	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5587309	0.3006542	1.0604203	-0.18741047	0.8773772	0.14571556	1.2774274	0.6149711	-0.0014651977	-0.004785087	0.84767634	4.851824	-0.030269735	-0.07601004	1.465217	0.015277529	0.11925	15.0	42.609999656677246	36000
9	2.5171795	2.7667081	8.396137	-0.29641163	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	127.0	2.1038036	0.6546392	0.0	-inf	0.0	15.985952	1.3898914	17.719822	13.494937	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5857902	0.3281303	1.0009778	-0.7407734	0.47319317	0.09047436	0.7697473	0.0671495	-0.0014138594	-0.01070093	0.28072405	0.08000782	-0.052031353	-0.07237245	1.4137839	0.015027643	0.12900001	14.0	46.92730951309204	40000
10	12.038227	9.923564	31.594555	0.12901908	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.375	0.48412293	1.0	0.0	130.0	2.1139433	0.63414633	0.0	-inf	0.0	6.315096	0.919207	7.846768	5.279404	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6054216	0.22059089	1.020558	-0.43893883	0.13530774	0.09499614	0.48238602	0.0	-0.0014304332	-0.013173084	1.6509342	6.981969	-0.07918385	-0.031365655	1.4304311	0.015019869	0.147	63.0	52.16149187088013	44000
11	11.134195	11.357448	30.20699	-10.166146	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	130.0	2.1139433	0.6103286	0.0	-inf	0.0	36.204388	0.7101012	36.932312	34.71206	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6452525	0.27257222	1.0352757	-0.38989538	0.39885473	0.09811305	0.66793996	0.23490301	-0.0013920069	-0.012827542	1.9511333	0.05666728	-0.1550744	-0.051250804	1.3919526	0.015179674	0.099999994	67.0	57.485675573349	48000
12	24.699612	13.266219	45.206097	2.2505105	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.375	0.48412293	1.0	0.0	133.0	2.1238515	0.59641254	0.0	-inf	0.0	8.880078	0.47782004	9.682413	8.131165	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6258229	0.28504008	1.0184909	-1.1048259	0.0771328	0.05767514	0.30223584	0.0	-0.0014080927	-0.0060203774	3.521687	7.2078524	-0.11698717	-0.063658476	1.4080993	0.015901722	0.20325	10.0	62.91913080215454	52000
13	13.074348	11.673447	40.55243	-0.21768278	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	135.0	2.1303337	0.57939917	0.0	-inf	0.0	13.811882	0.46125945	14.597991	13.17751	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.7132912	0.21430963	1.1626184	0.067862116	0.5113631	0.056272186	0.65840524	0.3986535	-0.0014074482	-0.00772286	1.9796339	4.5741067	0.019473761	-0.018895734	1.4074469	0.026617283	0.238	5.0	68.55765628814697	56000
14	13.591666	6.8961067	23.712711	3.2410645	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	136.0	2.133539	0.56198347	0.0	-inf	0.0	20.7204	0.6856676	21.486574	19.572977	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.689309	0.21790779	1.0749222	0.1453172	0.30809504	0.09857558	0.48928902	0.13863513	-0.0014161319	-0.005978726	1.7450618	2.3144825	0.014230579	-0.016239943	1.4161301	0.030228032	0.1975	3.0	73.72502207756042	60000
15	16.877647	7.2874384	26.27371	6.1116366	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	137.0	2.1367207	0.5458167	0.0	-inf	0.0	26.967194	1.0426738	28.611443	25.592333	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.64201874	0.25583676	1.0199969	-0.08838687	0.13577203	0.056088667	0.29036707	0.0030857995	-0.0013913289	-0.00050445274	2.2296348	2.4032807	0.05292508	-0.0037164635	1.3913224	0.016972236	0.1205	3.0	78.84681224822998	64000
16	17.319363	8.382534	30.91826	2.70611	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.375	0.48412293	1.0	0.0	140.0	2.146128	0.53435117	0.0	-inf	0.0	29.493671	1.3599697	30.840014	27.26565	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.60603726	0.17618199	0.997989	0.08863771	0.16393307	0.08992056	0.52489704	0.013857067	-0.0013739802	-0.004699343	2.504993	6.887686	0.017169356	-0.023773814	1.374	0.015690157	0.095	3.0	83.99040722846985	68000
