Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.39510733	1.8781219	5.7196455	-8.150048	0.036363635	0.18719327	1.0	0.0	483.85455	2.0	0.30103	0.031746034	0.96363634	0.18719327	1.0	0.0	53.0	1.7242758	0.84126985	2.0	0.30103	0.031746034	-8.930034	2.5052667	-2.3197854	-10.144393	1.0	0.0	1.0	1.0	172.0	2.0	0.3010299956639812	-0.012571647	0.0645545	0.13782765	-0.20193999	0.013338247	0.032939162	0.1909608	0.0	-0.0013881102	-0.014045329	0.39647132	62.157185	-0.056866277	-7.5294275	1.3881745	0.015015449	0.114250004	18.0	3.6079018115997314	4000
1	-0.8554291	2.2709374	3.5382924	-7.9777527	0.046511628	0.21059036	1.0	0.0	480.90698	4.0	0.60206	0.036363635	0.95348835	0.21059036	1.0	0.0	94.0	1.9731278	0.8545455	4.0	0.60206	0.036363635	-4.9145203	0.030653318	-4.8714404	-4.953784	1.0	0.0	1.0	1.0	226.875	2.0	0.3010299956639812	-0.0814073	0.20018369	0.4587149	-0.74306166	8.179829	1.8769256	9.186137	0.0	-0.0013743043	-0.017542876	0.5255552	48.599712	-0.109163105	-5.1165695	1.3743095	0.014555933	0.1215	79.0	7.331928253173828	8000
2	-2.0507488	3.7230494	2.9978373	-12.674116	0.0	0.0	0.0	0.0	500.0	4.0	0.60206	0.027972028	1.0	0.0	1.0	1.0	123.0	2.089905	0.86013985	4.0	0.60206	0.027972028	-3.4662995	0.011233509	-3.4517906	-3.4793677	1.0	0.0	1.0	1.0	284.125	2.0	0.3010299956639812	-0.20102513	0.39353833	0.97413	-1.3004023	15.122119	0.3912987	15.341171	10.769929	-0.001363283	-0.01255488	0.98102415	35.05355	-0.16302851	-3.6346889	1.3632176	0.016066328	0.11225	17.0	10.963566303253174	12000
3	-3.1008024	3.7001538	4.43012	-11.080285	0.13333334	0.33993465	1.0	0.0	465.6	6.0	0.7781513	0.037037037	0.8666667	0.33993465	1.0	0.0	136.0	2.133539	0.83950615	6.0	0.7781513	0.037037037	-3.5435107	0.036049586	-3.497931	-3.620094	1.0	0.0	1.0	1.0	219.75	2.0	0.3010299956639812	-0.41993213	0.31803244	0.51419675	-0.9595329	20.677544	0.11212423	20.76896	19.91467	-0.0013165157	-0.008125998	0.9637203	20.939152	-0.14412342	-0.0089325905	1.3165171	0.016875595	0.1215	4.0	14.273439645767212	16000
4	-0.6494381	5.2042036	10.186657	-10.684279	0.083333336	0.2763854	1.0	0.0	471.08334	8.0	0.90309	0.042105265	0.9166667	0.27638537	1.0	0.0	158.0	2.198657	0.83157897	8.0	0.90309	0.042105265	-3.1560652	0.024536718	-3.137208	-3.2193954	1.0	0.0	1.0	1.0	171.25	2.0	0.3010299956639812	-0.47561613	0.38204417	0.41628027	-1.1156591	21.018791	0.08688267	21.08239	19.968927	-0.0013422221	-0.011898829	1.4525008	27.046604	-0.093131125	-1.6008434	1.3422315	0.015537264	0.13175	22.0	17.80827760696411	20000
5	-3.1476438	2.5338857	3.755169	-7.1984987	0.35	0.47696957	1.0	0.0	381.7	15.0	1.1760913	0.07009346	0.65	0.4769696	1.0	0.0	171.0	2.2329962	0.7990654	15.0	1.1760913	0.07009346	-3.09363	0.013798841	-3.0645971	-3.1131294	1.0	0.0	1.0	1.0	156.375	2.0	0.3010299956639812	-0.2772436	0.51404554	0.8126053	-1.5214043	24.841991	0.05967506	24.867928	24.084934	-0.0012806505	-0.009300466	0.92999643	21.993984	-0.092632115	-0.05329752	1.2806573	0.015052567	0.1465	69.0	21.322606801986694	24000
6	-2.518098	2.0350115	0.1890902	-7.243673	0.14285715	0.3499271	1.0	0.0	454.7619	18.0	1.2552725	0.07531381	0.85714287	0.3499271	1.0	0.0	189.0	2.2764618	0.79079497	18.0	1.2552725	0.07531381	-3.2853355	0.015583058	-3.2603183	-3.3095574	1.0	0.0	1.0	1.0	271.375	2.0	0.3010299956639812	-0.39888132	0.30261308	0.3200517	-1.0193698	24.405874	0.010995766	24.419315	24.341877	-0.0012534847	-0.0035962192	0.64678884	23.410215	-0.015996493	-0.47224283	1.2534902	0.016692992	0.16075	7.0	24.819148063659668	28000
7	-3.2081945	3.0510733	2.2836254	-10.168927	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.0703125	0.7692308	0.42132503	1.0	0.0	199.0	2.2988532	0.77734375	18.0	1.2552725	0.0703125	-0.41526365	0.047270823	-0.36155656	-0.5122923	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.5370359	0.21637395	-0.02319525	-0.9012168	26.620115	0.014763752	26.63652	26.54328	-0.001314044	-0.007720286	0.6962449	20.027325	-0.020137295	-0.88012886	1.3140221	0.006784914	0.1185	79.0	28.53497076034546	32000
8	-2.828872	2.2547238	0.5601254	-6.973568	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.0669145	0.5	0.5	1.0	0.0	204.0	2.3096302	0.7583643	18.0	1.2552725	0.0669145	-5.362311	0.1701043	-5.0890837	-5.6351404	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.5000371	0.2063552	0.2207975	-1.037865	23.537058	0.04736615	23.569141	23.087973	-0.0012452714	-0.0076528033	0.5452622	18.858295	-0.040044848	-3.553645	1.2452695	0.0051063714	0.089499995	79.0	32.228256940841675	36000
9	-6.1315284	5.5146565	2.9221535	-13.935007	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.06405694	0.625	0.48412293	1.0	0.0	209.0	2.3201463	0.74377227	18.0	1.2552725	0.06405694	-3.161953	0.2693633	-2.7855375	-3.5534499	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.4924242	0.23303533	0.36897883	-0.91770184	16.009533	3.6952894	17.15642	0.0	-0.0012283623	-0.018680193	0.8936425	16.179035	-0.11995052	-3.6030264	1.2283685	0.012317859	0.146	79.0	35.85358428955078	40000
10	0.5819814	3.6443064	6.7837267	-5.3351817	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.061433446	0.75	0.4330127	1.0	0.0	215.0	2.3324385	0.7337884	18.0	1.2552725	0.061433446	0.93188477	0.049303826	0.97837365	0.8414164	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.5345782	0.29783848	0.22032385	-1.0171713	10.680525	2.0572507	11.966968	0.0	-0.0012216568	-0.012141034	1.1568663	14.446058	-0.11298761	-1.8535268	1.2216628	0.009968308	0.1645	79.0	39.47145223617554	44000
11	2.7497826	5.1865716	13.649934	-3.9629052	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.059800666	0.0	0.0	0.0	0.0	215.0	2.3324385	0.71428573	18.0	1.2552725	0.059800666	1.3340516	0.16249661	1.7560338	1.2145872	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.40297613	0.36678618	0.41337413	-1.0867658	5.1631203	1.9897761	10.163976	3.4255953	-0.0011302149	-0.009829142	0.7672944	3.4246206	-0.13747644	-2.6611176	1.1302958	0.014326623	0.103	79.0	43.06828808784485	48000
12	7.883162	3.9515367	14.518514	1.7631844	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.058064517	0.25	0.4330127	1.0	0.0	217.0	2.3364596	0.7	18.0	1.2552725	0.058064517	0.99872607	0.060484607	1.0728211	0.89603865	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.0015811005	0.6425685	1.1889355	-1.2461118	0.84384656	0.30919	2.1852384	0.4181556	-0.0011269897	-0.0046194755	1.2921295	4.326882	-0.32468423	-0.14053279	1.1269932	0.018146621	0.101500005	7.0	46.4820876121521	52000
13	5.816327	4.0962615	13.254185	0.12263073	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.056074765	0.5	0.5	1.0	0.0	221.0	2.3443923	0.6884735	18.0	1.2552725	0.056074765	0.4057348	0.02262469	0.43684593	0.37257245	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.411435	0.40186617	0.9700068	-0.73161715	0.355514	0.177039	2.1328738	0.17789078	-0.0011502812	-0.0026365693	0.77497566	8.370681	-0.070112705	-0.0818788	1.1502912	0.015163366	0.1235	5.0	49.90576195716858	56000
14	1.9750698	1.8922427	6.4329443	0.043086927	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.054380666	0.25	0.4330127	1.0	0.0	223.0	2.3483047	0.673716	18.0	1.2552725	0.054380666	0.19984	0.029818675	0.23754358	0.15465815	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.53431934	0.21394804	1.0147034	-0.15064171	0.5049643	0.35062942	3.2964091	0.30609733	-0.0011469685	-0.0034368075	0.37448776	4.768053	-0.030485146	-0.022465922	1.1469771	0.018188424	0.143	3.0	53.32716226577759	60000
15	0.5643139	1.5615556	2.838256	-2.5184305	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.053097345	0.0	0.0	0.0	0.0	223.0	2.3483047	0.6578171	18.0	1.2552725	0.053097345	0.25236887	0.021249939	0.28566024	0.20886268	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5115711	0.24264307	1.0204971	0.10720109	0.3704081	0.0575485	0.683092	0.24006611	-0.001062383	-0.006326208	0.14853117	0.046845786	-0.051450245	-0.042255178	1.0624021	0.015017991	0.15400001	4.0	56.7070050239563	64000
16	4.536289	3.1066644	9.471533	0.19563702	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.05172414	0.125	0.3307189	1.0	0.0	224.0	2.350248	0.6436782	18.0	1.2552725	0.05172414	0.13047527	0.013466284	0.14811172	0.11228894	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.27568486	0.30688408	0.92677987	-0.47357038	0.099816024	0.07893	0.5349921	0.0	-0.0010670274	-0.008242711	0.4196837	2.3089771	-0.10517299	-0.0018929068	1.0670471	0.0075238976	0.092	79.0	60.29530167579651	68000
17	1.2669278	1.5276126	3.11484	-2.139937	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.050561797	0.0	0.0	0.0	0.0	224.0	2.350248	0.6292135	18.0	1.2552725	0.050561797	0.28838196	0.047519386	0.34168258	0.20694898	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.475485	0.29251528	0.99100256	0.026830185	0.08038722	0.039604492	0.25412545	0.013304286	-0.001014404	-0.010209188	0.13296562	0.0027117874	-0.023245944	-0.0021486566	1.0144309	0.019017365	0.177	6.0	63.691418409347534	72000
18	4.9468374	3.3516726	11.252803	0.75901824	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.04945055	0.0	0.0	0.0	0.0	224.0	2.350248	0.61538464	18.0	1.2552725	0.04945055	4.0172763	0.43519682	4.514543	3.3059256	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.34537423	0.25439742	0.8835794	-0.46026176	0.03282132	0.04922016	0.31950462	0.0	-0.0010869652	-0.015707565	0.4617231	0.0013229402	-0.01460088	-0.00048471516	1.0869102	0.0072452133	0.1005	79.0	67.29448461532593	76000
19	9.49606	5.814154	22.564445	2.7216966	0.0	0.0	0.0	0.0	500.0	18.0	1.2552725	0.04774536	0.5555556	0.49690402	1.0	0.0	229.0	2.3598356	0.60742706	18.0	1.2552725	0.04774536	0.4415303	0.069783635	0.59425306	0.36347654	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.38140443	0.33289665	0.9438322	-0.16960956	0.029241685	0.05405955	0.36860836	0.0	-0.00108248	-0.008932171	1.2989621	11.316784	-0.113906175	-0.32322788	1.0824764	0.0065098954	0.142	79.0	70.98497748374939	80000
