Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-1.4775622	2.4249535	0.5935887	-7.9359274	0.76744187	0.42246282	1.0	0.0	189.93024	33.0	1.5185139	0.66	0.9767442	0.1507149	1.0	0.0	42.0	1.6232493	0.84	1.0	0.0	0.02	-1.313912	0.13612354	-1.1099639	-1.5837753	1.0	0.0	1.0	1.0	121.5	2.0	0.3010299956639812	-0.067469314	0.14540745	0.28765523	-0.48958433	0.08054195	0.13200806	0.4990465	0.0	-0.0013744831	-0.0150803225	0.6149192	58.05123	-0.19217134	-7.601591	1.3745234	0.009295839	0.11925001	79.0	2.5765433311462402	4000
1	-1.2507341	4.8356276	6.0754275	-14.934157	0.67741936	0.4674638	1.0	0.0	258.9355	54.0	1.7323937	0.63529414	0.9677419	0.17668469	1.0	0.0	72.0	1.8573325	0.84705883	2.0	0.30103	0.023529412	0.72528726	0.13596587	0.88217485	0.51075155	1.0	0.0	1.0	1.0	192.0	2.0	0.3010299956639812	-0.86874205	0.6308776	0.27568445	-2.5456622	8.940629	0.59831476	9.501121	4.039633	-0.0014093686	-0.015125635	1.2472153	40.902138	-0.40403616	-5.5373316	1.4094235	0.008035578	0.08875	79.0	5.34388542175293	8000
2	-0.35188222	3.4098604	9.890745	-6.9413443	0.5925926	0.56169444	2.0	0.0	308.2963	70.0	1.845098	0.6034483	0.962963	0.18885258	1.0	0.0	98.0	1.9912261	0.8448276	3.0	0.47712123	0.02586207	1.3773398	0.053603467	1.4528683	1.3116385	1.0	0.0	1.0	1.0	187.375	2.0	0.3010299956639812	-0.4259676	1.0483185	2.0339386	-4.5196896	16.1785	0.18100384	16.354979	14.446404	-0.0014105253	-0.010166761	0.7560017	32.414406	-0.15349126	-3.2245908	1.4105382	0.015076318	0.091749996	12.0	7.910491704940796	12000
3	2.4045088	4.9951863	12.406345	-9.349209	0.72727275	0.44536176	1.0	0.0	261.0	86.0	1.9344984	0.6056338	1.0	0.0	1.0	1.0	120.0	2.0791812	0.8450704	3.0	0.47712123	0.02112676	1.684111	0.035528425	1.7423335	1.620213	1.0	0.0	1.0	1.0	166.375	2.0	0.3010299956639812	-0.21953277	0.9397856	3.0451212	-3.7088091	21.218351	0.9474631	21.520308	13.209427	-0.0014509652	-0.015517376	1.1987276	26.181305	-0.37257034	-1.7287469	1.4509451	0.012821501	0.10775	79.0	10.599106788635254	16000
4	0.7926962	5.02105	8.854979	-9.180018	0.84210527	0.36464226	1.0	0.0	253.0	102.0	2.0086002	0.6181818	0.94736844	0.22329687	1.0	0.0	138.0	2.139879	0.8363636	4.0	0.60206	0.024242423	1.8180279	0.015913103	1.8333516	1.7858629	1.0	0.0	1.0	1.0	195.625	2.0	0.3010299956639812	0.6868442	1.3899506	5.0813246	-4.203128	25.153355	0.08918586	25.2296	24.450151	-0.0015145238	-0.008892939	1.0768018	22.141222	-0.24535592	-0.5680065	1.5145314	0.015129352	0.14525	18.0	13.100480318069458	20000
5	1.7056994	3.0318038	8.479299	-3.189598	0.75	0.4330127	1.0	0.0	275.0625	114.0	2.0569048	0.61621624	1.0	0.0	1.0	1.0	154.0	2.1875207	0.83243245	4.0	0.60206	0.021621622	0.7458362	0.004336335	0.75366294	0.74006075	1.0	0.0	1.0	1.0	235.875	2.0	0.3010299956639812	0.5236036	1.2803948	5.1849694	-3.3736696	26.871374	0.22998337	26.98052	24.987186	-0.001515927	-0.010422761	0.6081917	20.270557	-0.17562173	-1.2047768	1.5159445	0.013660732	0.1325	79.0	15.827251672744751	24000
6	1.7415084	2.7151806	7.019077	-4.073165	0.9230769	0.26646933	1.0	0.0	300.53845	126.0	2.1003704	0.62376237	0.9230769	0.26646933	1.0	0.0	166.0	2.220108	0.8217822	5.0	0.69897	0.024752475	0.00994723	0.0008985602	0.011384301	0.008450291	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.60604554	1.0735013	4.4679656	-3.319627	26.43055	2.6858933	27.661777	6.5216374	-0.0014529377	-0.005677241	0.4699595	19.098309	-0.1431757	-4.3236585	1.4529397	0.01580768	0.20825	8.0	18.321041345596313	28000
7	1.7964201	3.3644998	10.314367	-0.6140194	0.125	0.3307189	1.0	0.0	476.625	127.0	2.1038036	0.60189575	0.125	0.3307189	1.0	0.0	167.0	2.2227166	0.7914692	5.0	0.69897	0.023696683	0.01421123	0.0010853314	0.0165109	0.012845052	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.34716162	0.65621537	3.2647867	-2.3119938	14.165509	7.8408504	28.436998	0.0	-0.0012843385	-0.009564834	0.32498273	11.205262	-0.14640383	-7.2454133	1.2843223	0.016461696	0.24024999	5.0	20.501163721084595	32000
8	0.12304008	0.91419	1.2883476	-1.4649466	0.0	0.0	0.0	0.0	500.0	127.0	2.1038036	0.57990867	0.0	0.0	0.0	0.0	167.0	2.2227166	0.7625571	5.0	0.69897	0.02283105	0.039677106	0.0060621165	0.04926057	0.03071668	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.06822417	0.1593953	0.57136834	-0.5768579	1.0082245	0.15534443	1.5337754	0.36247656	-0.0011018813	-0.009533025	0.05728232	0.37043622	-0.023894161	-0.3401541	1.1018977	0.017077425	0.2065	7.0	22.663366079330444	36000
9	0.31024265	1.2323731	2.983797	-1.192259	0.0	0.0	0.0	0.0	500.0	127.0	2.1038036	0.55947137	0.0	0.0	0.0	0.0	167.0	2.2227166	0.73568285	5.0	0.69897	0.02202643	0.014574587	0.0051284875	0.02273672	0.0075256107	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.14149608	0.18414865	0.29551864	-0.7281606	0.20251663	0.06647502	0.5483005	0.0	-0.0011069775	-0.0026856214	0.064097606	0.017084152	-0.020922117	-0.01423827	1.1069872	0.01696223	0.26200002	4.0	24.856905698776245	40000
