Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.9365596	2.4374194	2.1302812	-11.7955675	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	54.0	1.7323937	0.87096775	0.0	-inf	0.0	-3.232699	0.2563852	-2.9469347	-3.620461	1.0	0.0	1.0	1.0	108.375	2.0	0.3010299956639812	-0.05971619	0.10489566	0.15948078	-0.3093395	0.19818069	0.11219998	0.4464604	0.0	-0.0013834834	-0.013941138	0.53959703	64.418846	-0.08868303	-7.927438	1.3835323	0.015378739	0.16350001	12.0	4.301389694213867	4000
1	-1.5380957	2.958454	2.6084595	-9.557195	0.024390243	0.15425743	1.0	0.0	492.36584	1.0	0.0	0.009345794	1.0	0.0	1.0	1.0	95.0	1.9777236	0.88785046	0.0	-inf	0.0	0.99692506	0.17169905	1.3383106	0.7419209	1.0	0.0	1.0	1.0	173.125	2.0	0.3010299956639812	-0.37552306	0.37665978	0.7084764	-1.1055344	9.044441	0.84853685	9.718623	3.313284	-0.0013981555	-0.015678335	0.65557986	50.245583	-0.092533246	-6.6124983	1.3981979	0.011384668	0.095750004	79.0	8.535420894622803	8000
2	-3.1741574	4.9203954	6.2510576	-12.300618	0.16666667	0.37267798	1.0	0.0	448.08334	5.0	0.69897	0.037037037	1.0	0.0	1.0	1.0	119.0	2.075547	0.88148147	0.0	-inf	0.0	1.732125	0.1348273	1.9086127	1.5641133	1.0	0.0	1.0	1.0	156.125	2.0	0.3010299956639812	-0.56152916	0.3451522	0.6233425	-1.3425652	16.356901	0.1505751	16.487326	15.22277	-0.0014435127	-0.012098577	1.2819554	31.458132	-0.06936233	-2.7465115	1.4435041	0.007692801	0.088750005	79.0	12.765609979629517	12000
3	-0.88546944	5.2106347	12.228635	-10.064151	0.3181818	0.46577048	1.0	0.0	408.68182	12.0	1.0791812	0.07453416	1.0	0.0	1.0	1.0	141.0	2.149219	0.8757764	0.0	-inf	0.0	2.0273638	0.05149882	2.130883	1.9578123	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.4144838	0.42097443	0.98351985	-1.3940667	20.788038	1.6457478	21.042217	1.9510288	-0.0014559906	-0.016066605	1.2408767	26.34668	-0.30352086	-1.5115123	1.4559479	0.015067916	0.1055	76.0	17.15726947784424	16000
4	-0.020891666	4.649432	7.148507	-8.701645	0.0625	0.24206147	1.0	0.0	476.9375	13.0	1.1139433	0.0718232	0.9375	0.24206147	1.0	0.0	156.0	2.1931245	0.86187845	0.0	-inf	0.0	0.3364463	0.0071136416	0.34897807	0.32583138	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.1696495	0.63633186	1.103076	-1.1636492	24.073141	0.8518141	24.35089	15.071013	-0.0014752131	-0.009576553	0.8482205	21.897392	-0.065756336	-0.5118704	1.4752214	0.015014255	0.1365	30.0	21.269730806350708	20000
5	-3.764552	4.0716634	1.8747299	-11.6301	0.0	0.0	0.0	0.0	500.0	13.0	1.1139433	0.067010306	0.6666667	0.47140452	1.0	0.0	162.0	2.209515	0.83505154	0.0	-inf	0.0	-1.3920767	0.015285299	-1.3548094	-1.4089489	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.26721248	0.574778	1.2606441	-1.1407138	20.542023	7.2734847	24.626503	0.0	-0.001387775	-0.007401946	0.98024017	16.096071	-0.21681374	-4.445959	1.387764	0.015750661	0.15025	21.0	24.945232629776	24000
6	0.34655276	3.579888	5.365077	-4.6976104	0.09090909	0.2874798	1.0	0.0	476.81818	14.0	1.146128	0.066985644	0.8181818	0.38569462	1.0	0.0	171.0	2.2329962	0.8181818	0.0	-inf	0.0	-2.149654	0.0096930545	-2.1381662	-2.1657963	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.6606343	0.39216232	1.0487863	-1.288071	4.9711328	7.542719	22.971954	0.0	-0.00123192	-0.017079256	1.0405705	17.386086	-0.066582486	-0.5821409	1.2319169	0.012328651	0.17025	79.0	28.737472534179688	28000
7	-2.2132773	4.0815363	3.376249	-11.176427	0.0	0.0	0.0	0.0	500.0	14.0	1.146128	0.06451613	0.0	0.0	0.0	0.0	171.0	2.2329962	0.7880184	0.0	-inf	0.0	-2.7086313	0.031818923	-2.6635866	-2.743569	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.5368218	0.37671396	0.24813636	-1.3129545	2.681327	1.2615482	11.010762	0.19481745	-0.0011832137	-0.0051637874	0.8835503	1.7588108	-0.025683045	-1.5608329	1.1831865	0.0153334355	0.207	3.0	32.15361285209656	32000
8	-1.3783035	1.2612257	0.07055135	-3.9239643	0.0	0.0	0.0	0.0	500.0	14.0	1.146128	0.060606062	0.7	0.45825756	1.0	0.0	178.0	2.25042	0.77056277	0.0	-inf	0.0	-2.956524	0.037024476	-2.8861542	-3.0218737	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.4474212	0.4266357	0.30958185	-1.42183	0.3913438	0.49117392	4.7205276	0.0	-0.0011612177	-0.006445676	0.92441666	14.311724	-0.03565842	-0.07405472	1.1612232	0.017067336	0.2625	7.0	35.9496009349823	36000
9	-4.363894	1.91109	-1.6455724	-8.160998	0.0	0.0	0.0	0.0	500.0	14.0	1.146128	0.05785124	0.375	0.48412293	1.0	0.0	181.0	2.2576785	0.74793386	0.0	-inf	0.0	-2.897324	0.035859182	-2.8150682	-2.9391432	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.4709882	0.2613753	0.152234	-1.0203412	0.7534154	0.37266326	4.683711	0.3965338	-0.0011527762	-0.0016032569	0.95842123	6.8450103	-0.03388755	-0.04708146	1.1527778	0.01834492	0.18725	4.0	39.53591179847717	40000
