Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.482918	1.5687042	1.6903754	-8.096935	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	62.0	1.7923918	0.8857143	0.0	-inf	0.0	0.07276805	0.013262809	0.091871984	0.05016924	1.0	0.0	1.0	1.0	100.125	2.0	0.3010299956639812	-0.022151513	0.06321118	0.1297036	-0.22549553	0.008782105	0.026032407	0.17767422	0.0	-0.0013789386	-0.012976393	0.29033104	67.30882	-0.044463925	-7.9414225	1.3788266	0.015038373	0.10675	10.0	4.161819219589233	4000
1	-0.020012477	2.0753927	4.4383903	-8.549168	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	110.0	2.0413928	0.90163934	0.0	-inf	0.0	6.0942135	0.06618081	6.1792903	6.0158944	1.0	0.0	1.0	1.0	494.125	2.0	0.3010299956639812	-0.17801118	0.24684875	0.7611734	-0.96769494	8.328736	1.2694957	9.08308	0.06916475	-0.0013946109	-0.017669406	0.45538023	54.673466	-0.086345084	-7.083419	1.3945779	0.013565876	0.12425	79.0	8.457889318466187	8000
2	0.1827178	4.655332	17.98622	-10.969396	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	140.0	2.146128	0.8974359	0.0	-inf	0.0	-1.420829	0.015131595	-1.3946612	-1.4495522	1.0	0.0	1.0	1.0	249.875	2.0	0.3010299956639812	0.00021029662	0.42944652	0.96119744	-1.1383153	15.733144	0.40885544	15.947406	11.77828	-0.0014000805	-0.017161088	1.0243669	35.737225	-0.1270636	-3.732617	1.4000719	0.012706201	0.116	79.0	12.283265590667725	12000
3	-2.0514314	4.6077385	5.3354983	-10.148948	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	155.0	2.1903317	0.8857143	0.0	-inf	0.0	0.67462677	0.010830732	0.6847577	0.65597683	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.15218717	0.32692087	0.94388777	-0.7496279	20.909367	0.10714747	20.992247	20.054676	-0.0014271531	-0.007820439	1.0266911	21.467716	-0.14614579	-0.09386635	1.4271694	0.015493436	0.161	10.0	15.796860218048096	16000
4	3.4460723	5.665839	21.105587	-5.5307646	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.88235295	0.32218975	1.0	0.0	170.0	2.230449	0.8717949	0.0	-inf	0.0	0.08356035	0.0083663305	0.09670261	0.07361586	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.042014506	0.34858188	0.970544	-0.72942877	21.598722	0.537063	21.906065	16.277752	-0.0012610853	-0.012626128	1.5397656	22.902142	-0.21730462	-0.35695648	1.2610903	0.008150983	0.083000004	79.0	19.561318397521973	20000
5	1.2292277	5.809928	12.122694	-9.255523	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.7	0.45825756	1.0	0.0	177.0	2.2479732	0.84689	0.0	-inf	0.0	0.089138806	0.01024133	0.10601269	0.069776624	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.18555665	0.4418715	1.0455061	-0.9209072	19.964405	4.35151	22.026945	0.0	-0.0012769047	-0.012402308	1.015476	17.685673	-0.18425387	-3.6408024	1.2769089	0.01240542	0.13075	79.0	23.23478388786316	24000
6	7.071753	8.578275	19.629675	-5.402598	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9	0.29999998	1.0	0.0	186.0	2.269513	0.8340807	0.0	-inf	0.0	2.898159	0.06144924	2.98284	2.8260217	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.22142765	0.4303685	0.8863072	-0.5429396	13.161405	5.760811	20.096539	0.0	-0.0013136119	-0.0076571535	1.5238733	17.863007	-0.049987867	-1.8856382	1.3136197	0.015038997	0.18	20.0	26.735833406448364	28000
7	4.887554	5.3311076	13.030163	-4.5967603	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	188.0	2.2741578	0.80686694	0.0	-inf	0.0	6.2672615	0.23931766	6.7332697	5.992727	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.43541196	0.43897402	1.0550793	-0.61640704	10.365046	4.554193	20.317537	2.3703218	-0.0012188777	-0.012779972	1.1021346	9.5996475	-0.116553314	-4.3181734	1.2188935	0.012641432	0.12325	79.0	30.357446432113647	32000
8	1.287181	3.7559936	9.803261	-3.499972	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9230769	0.26646933	1.0	0.0	200.0	2.30103	0.8	0.0	-inf	0.0	3.2907448	0.04844082	3.3511133	3.2093885	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.45263883	0.38955396	1.133878	-0.18093206	1.019225	0.5399073	3.7929173	0.0	-0.0010764437	-0.010390972	0.6472316	23.909283	-0.13699436	-1.1902623	1.0764592	0.007061759	0.1095	79.0	34.0682590007782	36000
9	0.9667117	2.9707127	5.025458	-5.2576704	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.375	0.48412293	1.0	0.0	203.0	2.307496	0.7777778	0.0	-inf	0.0	1.720804	0.12339968	1.9553851	1.604041	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.4627663	0.40145436	1.054751	-0.552708	5.746388	1.0148625	9.633826	3.0510197	-0.0010919757	-0.010860864	0.6299956	8.676354	-0.057904545	-1.4315791	1.0919863	0.01247518	0.1795	79.0	37.6422176361084	40000
