Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.82547194	2.6149054	8.339868	-7.9136157	1.0	0.0	1.0	1.0	80.125	48.0	1.6812413	0.85714287	1.0	0.0	1.0	1.0	48.0	1.6812413	0.85714287	48.0	1.6812413	0.85714287	0.6632609	0.087832026	0.8352503	0.52910715	1.0	0.0	1.0	1.0	123.875	2.0	0.3010299956639812	0.010935227	0.052968647	0.16398217	-0.15100054	0.18948095	0.13459383	0.585426	0.0	-0.0014989395	-0.011945467	0.80099356	61.859024	-0.26912183	-7.5096684	1.498966	0.015238086	0.17324999	22.0	1.1581988334655762	4000
1	-0.55059826	3.6606164	8.244069	-10.729059	1.0	0.0	1.0	1.0	104.10811	85.0	1.9294189	0.87628865	1.0	0.0	1.0	1.0	85.0	1.9294189	0.87628865	85.0	1.9294189	0.87628865	-1.1142833	1.2908179	0.8471175	-2.143317	1.0	0.0	1.0	1.0	181.125	2.1025421619415283	0.32274471339502	-0.6594105	0.7280483	0.73633415	-2.7879522	7.3460994	3.1488268	9.576044	0.0	-0.0014268365	-0.014321797	0.8693198	50.074104	-0.26319253	-8.220766	1.4268363	0.014075189	0.0985	79.0	2.512889862060547	8000
2	-1.0133274	5.301776	9.078025	-10.822685	1.0	0.0	1.0	1.0	134.5	113.0	2.0530784	0.875969	1.0	0.0	1.0	1.0	113.0	2.0530784	0.875969	113.0	2.0530784	0.875969	-4.654662	0.18781921	-4.317074	-4.827801	1.0	0.0	1.0	1.0	170.375	2.210451364517212	0.34448096377744236	-0.6843308	1.2471036	2.6393764	-5.231508	15.677076	0.56410253	16.10937	12.062376	-0.0014154408	-0.015297204	1.4448612	35.025833	-0.6673753	-5.2893434	1.4153955	0.01553314	0.095750004	31.0	3.709427833557129	12000
3	-1.519263	4.0067177	6.337861	-11.299287	1.0	0.0	1.0	1.0	133.78572	141.0	2.149219	0.8757764	1.0	0.0	1.0	1.0	141.0	2.149219	0.8757764	141.0	2.149219	0.8757764	-3.0997915	0.065975726	-2.9917555	-3.200749	1.0	0.0	1.0	1.0	167.25	2.3240902423858643	0.3662529873195469	-0.8972992	1.7403489	5.5609155	-4.7621675	21.989845	0.1189555	22.09319	21.135172	-0.0013823464	-0.014267735	0.7498491	29.967037	-0.29145887	-3.8020644	1.3823661	0.01512487	0.12324999	54.0	4.968513011932373	16000
4	-2.1650193	4.709214	6.5457172	-12.846649	1.0	0.0	1.0	1.0	149.3077	167.0	2.2227166	0.87434554	1.0	0.0	1.0	1.0	167.0	2.2227166	0.87434554	167.0	2.2227166	0.87434554	-1.8423209	0.06736041	-1.7340416	-1.9137703	1.0	0.0	1.0	1.0	152.875	2.443852424621582	0.3880749768947436	-0.9443399	2.0944133	3.182389	-7.015583	27.21288	0.043264896	27.252907	26.895197	-0.0013795849	-0.0138716735	0.99209094	24.396683	-0.29670763	-2.1485786	1.3795792	0.014632713	0.137	79.0	6.300511121749878	20000
5	-1.5860324	4.296045	7.6306963	-8.644639	1.0	0.0	1.0	1.0	156.875	191.0	2.2810333	0.8721461	1.0	0.0	1.0	1.0	191.0	2.2810333	0.8721461	191.0	2.2810333	0.8721461	-1.7460872	0.08669326	-1.6347194	-1.87849	1.0	0.0	1.0	1.0	162.25	2.5701653957366943	0.40996107202565407	-0.7130718	1.7420725	4.6919107	-6.301442	31.238222	0.023804182	31.261324	31.096912	-0.0013624043	-0.010495871	0.6393288	21.031649	-0.1168675	-0.88837147	1.3623936	0.011832322	0.147	79.0	7.632614612579346	24000
6	-3.0258372	3.939066	5.167564	-9.5119095	1.0	0.0	1.0	1.0	160.0	214.0	2.3304138	0.8699187	1.0	0.0	1.0	1.0	214.0	2.3304138	0.8699187	214.0	2.3304138	0.8699187	-0.4170637	1.7251866	1.0054159	-2.682732	1.0	0.0	1.0	1.0	201.125	2.7034926414489746	0.4319251918208521	-0.74842477	1.6127325	3.7459078	-5.8816166	33.94201	0.020424396	33.960884	33.773792	-0.0012812484	-0.013013485	0.6694002	20.254341	-0.1983726	-0.3586402	1.2812659	0.0105746575	0.149	79.0	8.988104343414307	28000
7	-0.2427528	3.8209035	5.3034554	-6.932301	1.0	0.0	1.0	1.0	158.34782	237.0	2.3747482	0.8681319	1.0	0.0	1.0	1.0	237.0	2.3747482	0.8681319	237.0	2.3747482	0.8681319	1.1084429	0.05307023	1.1677787	1.0182117	1.0	0.0	1.0	1.0	141.25	2.8443374633789062	0.4539811215193399	-0.63779634	1.5386055	2.6693275	-5.933227	35.72914	0.02053102	35.75177	35.561012	-0.001242226	-0.00816947	0.5655745	19.31947	-0.18754216	-0.21463871	1.242228	0.015063309	0.15875	19.0	10.144954204559326	32000
8	1.8644708	2.8686945	7.0129128	-4.1045327	1.0	0.0	1.0	1.0	155.70833	261.0	2.4166405	0.86710966	1.0	0.0	1.0	1.0	261.0	2.4166405	0.86710966	261.0	2.4166405	0.86710966	1.2481822	0.054161053	1.3254769	1.1767027	1.0	0.0	1.0	1.0	148.0	2.99324631690979	0.47614245679111167	0.3277935	1.44592	3.8521445	-4.0314603	37.150173	0.011272207	37.165493	37.046406	-0.0012518428	-0.008389134	0.4099837	19.432692	-0.11807327	-0.2319727	1.2518489	0.01934883	0.111999996	4.0	11.255000114440918	36000
9	-0.06945138	2.9696708	5.0210795	-6.242345	1.0	0.0	1.0	1.0	182.14285	282.0	2.4502492	0.86503065	1.0	0.0	1.0	1.0	282.0	2.4502492	0.86503065	282.0	2.4502492	0.86503065	0.26385376	0.05182979	0.37132367	0.20372784	1.0	0.0	1.0	1.0	169.0	3.1508126258850098	0.4984225770985363	0.20280784	1.533882	4.363371	-4.4783297	38.663883	0.015353938	38.68011	38.526585	-0.0012633177	-0.0033183	0.53529835	19.598038	-0.20826237	-0.0005044937	1.263335	0.01538572	0.16549999	5.0	12.380563497543335	40000
