Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.1816559	1.5923054	8.588806	-4.2611217	0.09090909	0.28747976	1.0	0.0	468.2	5.0	0.69897	0.07936508	1.0	0.0	1.0	1.0	55.0	1.7403626	0.8730159	0.0	-inf	0.0	0.02402451	0.046885617	0.091406986	-0.05304819	1.0	0.0	1.0	1.0	62.875	2.0	0.3010299956639812	-0.014663793	0.056142643	0.12871262	-0.15552995	0.081021324	0.038108084	0.18079658	0.0	-0.0014876425	-0.013857888	0.39560074	64.01019	-0.08087495	-7.154155	1.4876423	0.015903678	0.1025	9.0	4.421380281448364	4000
1	-0.87417245	2.5199134	2.4101417	-11.220278	0.14814815	0.35524675	1.0	0.0	445.51852	13.0	1.1139433	0.10743801	1.0	0.0	1.0	1.0	109.0	2.0374265	0.90082645	0.0	-inf	0.0	-4.4205465	0.19328777	-4.088358	-4.686893	1.0	0.0	1.0	1.0	129.125	2.0	0.3010299956639812	-0.17715329	0.32206032	0.654237	-0.8762649	8.133019	1.5944895	9.519571	0.0	-0.0014891028	-0.01386161	0.72788143	56.81308	-0.08394828	-7.492985	1.4889858	0.015488243	0.17025	20.0	8.763128280639648	8000
2	-1.5833569	2.5132017	1.6627388	-8.169835	0.35	0.47696957	1.0	0.0	371.675	27.0	1.4313638	0.16363636	1.0	0.0	1.0	1.0	149.0	2.1731863	0.9030303	0.0	-inf	0.0	-2.7687728	0.17225039	-2.4764001	-3.011845	1.0	0.0	1.0	1.0	119.5	2.0	0.3010299956639812	-0.24242802	0.3324792	0.88886195	-1.1221287	16.069445	0.66534024	16.482048	9.82295	-0.0013922714	-0.0090488475	0.76402885	43.584293	-0.12561034	-5.4113674	1.3923029	0.01564124	0.11	9.0	12.909153699874878	12000
3	-0.5792419	3.6976845	6.538906	-7.8530917	0.42857143	0.49487165	1.0	0.0	350.45715	42.0	1.6232493	0.20588236	1.0	0.0	1.0	1.0	184.0	2.2648177	0.9019608	0.0	-inf	0.0	-1.9534384	0.046890117	-1.8905159	-2.0289407	1.0	0.0	1.0	1.0	142.375	2.0	0.3010299956639812	-0.33789966	0.33987814	0.69074184	-1.0596238	22.34489	0.099380806	22.428951	21.73385	-0.0014132932	-0.011310898	1.0280925	34.72375	-0.11625265	-3.954236	1.4132514	0.015085385	0.151	21.0	17.073378801345825	16000
4	-0.99132997	3.4457777	4.074946	-8.529187	0.64	0.48000002	1.0	0.0	284.24	58.0	1.763428	0.24892704	1.0	0.0	1.0	1.0	209.0	2.3201463	0.8969957	0.0	-inf	0.0	-2.201202	0.029118335	-2.164453	-2.2468503	1.0	0.0	1.0	1.0	167.125	2.0	0.3010299956639812	-0.17366284	0.36761644	0.77941835	-0.74824333	27.54097	0.12161393	27.613699	26.578512	-0.0014376435	-0.011482203	0.91461194	24.443623	-0.17464255	-1.4436383	1.4376448	0.013065724	0.0935	79.0	21.169172048568726	20000
5	-1.8446945	3.5029438	4.7123685	-7.0471206	0.59090906	0.4916661	1.0	0.0	316.9091	71.0	1.8512584	0.27413127	1.0	0.0	1.0	1.0	231.0	2.363612	0.8918919	0.0	-inf	0.0	-4.398452	0.044087626	-4.322745	-4.4647455	1.0	0.0	1.0	1.0	135.625	2.0	0.3010299956639812	-0.05868598	0.4321655	0.9162091	-0.96145815	30.864426	0.03404392	30.898407	30.614277	-0.001431033	-0.013304928	1.0412917	21.827326	-0.20973448	-0.48418808	1.4310503	0.015144147	0.13725	71.0	25.323936223983765	24000
6	-3.2653284	3.4298244	3.48722	-8.416398	0.5185185	0.49965695	1.0	0.0	325.0	85.0	1.9294189	0.29310346	1.0	0.0	1.0	1.0	258.0	2.4116197	0.8896552	0.0	-inf	0.0	-3.7321906	0.048350293	-3.6581342	-3.8099895	1.0	0.0	1.0	1.0	140.375	2.0	0.3010299956639812	-0.3345001	0.48198506	1.0516382	-1.1392109	32.88175	0.011067938	32.89706	32.81294	-0.0015015667	-0.007884774	1.2247937	22.839449	-0.15176022	-1.1139221	1.501569	0.015317066	0.1535	22.0	29.347078800201416	28000
7	-2.4670095	3.3294845	3.0115156	-8.64783	0.4	0.48989794	1.0	0.0	366.4	95.0	1.9777236	0.29780564	1.0	0.0	1.0	1.0	283.0	2.4517865	0.8871473	0.0	-inf	0.0	-3.8189144	0.04600919	-3.7793477	-3.9012036	1.0	0.0	1.0	1.0	146.25	2.0	0.3010299956639812	-0.4865788	0.37812015	0.7830152	-1.0483829	35.894165	0.009747793	35.90436	35.83186	-0.001553108	-0.010362647	0.9409001	20.44046	-0.01961799	-0.48926258	1.5530976	0.017861707	0.06775	4.0	33.402323484420776	32000
8	-2.0093012	3.1588557	3.783497	-6.454996	0.1724138	0.37773967	1.0	0.0	448.2069	100.0	2.0	0.2840909	1.0	0.0	1.0	1.0	312.0	2.4941547	0.8863636	0.0	-inf	0.0	-1.7351747	0.021938808	-1.6948562	-1.770345	1.0	0.0	1.0	1.0	154.0	2.0	0.3010299956639812	-0.48028132	0.38044733	0.6031901	-1.0297223	38.05235	0.012337411	38.062134	37.92492	-0.001596611	-0.013812972	1.0270798	21.570805	-0.05602865	-0.8027053	1.5965955	0.013045516	0.13	79.0	37.78906059265137	36000
9	-3.0727904	3.121186	3.9122012	-8.58878	0.13636364	0.3431743	1.0	0.0	454.81818	103.0	2.0128372	0.27248678	1.0	0.0	1.0	1.0	334.0	2.5237465	0.8835979	0.0	-inf	0.0	-1.865958	0.007232143	-1.8495399	-1.8750281	1.0	0.0	1.0	1.0	224.0	2.0	0.3010299956639812	-0.5785959	0.24610962	0.48786405	-0.96147156	40.805866	0.012135902	40.8146	40.690586	-0.0016567633	-0.012611471	1.030264	19.765347	-0.032213777	0.0008068085	1.6567385	0.016325671	0.149	13.0	41.92616152763367	40000
