Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	LogCumulativeCost	CostRate	AverageEpSurrCost	StdEpSurrCost	MaxEpSurrCost	MinEpSurrCost	CumulativeSurrCost	LogCumulativeSurrCost	SurrCostRate	CumulativeViolations	LogCumulativeViolations	ViolationRate	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	TestEpLen	Penalty	LogPenalty	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageVcVals	StdVcVals	MaxVcVals	MinVcVals	LossPi	DeltaLossPi	LossV	LossVC	DeltaLossV	DeltaLossVC	Entropy	KL	ClipFrac	StopIter	Time	TotalEnvInteracts
0	-0.3805141	1.247803	0.984705	-6.344738	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	58.0	1.763428	0.8787879	0.0	-inf	0.0	0.006110799	0.03218775	0.048796363	-0.03949088	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.0020611458	0.06442599	0.17322738	-0.24369542	0.005220955	0.022546783	0.18892792	0.0	-0.001520481	-0.015551915	0.19676006	66.21666	-0.06979777	-7.271579	1.520406	0.015558265	0.1955	13.0	5.083540678024292	4000
1	-0.5044206	2.2312357	2.0109746	-10.380916	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	1.0	0.0	1.0	1.0	89.0	1.94939	0.8811881	0.0	-inf	0.0	0.0018892264	0.0017701514	0.004894793	0.00034159768	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.08394529	0.32514328	1.0941668	-1.1851933	7.433554	1.3824031	8.721857	0.0	-0.0015019756	-0.013332129	0.35179478	41.388145	-0.06108183	-4.5492487	1.5019925	0.015092099	0.15450001	21.0	9.599485397338867	8000
2	1.1149927	3.8579297	11.196678	-5.842766	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9411765	0.23529412	1.0	0.0	105.0	2.0211892	0.8606557	0.0	-inf	0.0	0.02787695	0.0033718706	0.03470912	0.023498302	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.020808855	0.40138906	0.9696723	-0.875834	14.0722275	0.41813636	14.49073	10.881396	-0.0014358573	-0.014642282	0.81450963	23.994183	-0.18498325	-0.41230583	1.4358773	0.008438764	0.074750006	79.0	14.335196018218994	12000
3	-0.48722062	3.594787	7.2988305	-7.578505	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.9285714	0.2575394	1.0	0.0	118.0	2.071882	0.8428571	0.0	-inf	0.0	0.005241071	0.00086545054	0.006188345	0.0035786266	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.24813214	0.38264823	1.0433648	-0.9162224	15.926001	1.4023457	16.509264	3.9799836	-0.0014384501	-0.013904665	0.927269	21.415375	-0.28627464	-0.35441923	1.4384456	0.011369859	0.08925	79.0	19.039440393447876	16000
4	-3.4462676	5.798982	2.1314027	-15.945399	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.5	0.5	1.0	0.0	122.0	2.0863597	0.80263156	0.0	-inf	0.0	0.025985792	0.003917116	0.030384284	0.020763602	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.04989355	0.42552572	1.0494093	-0.6789626	15.093858	0.1941635	15.298151	14.134502	-0.0014395034	-0.013289568	0.7297251	14.182357	-0.08583114	-3.0209439	1.4394858	0.009625196	0.08075	79.0	23.370262384414673	20000
5	-1.5126901	2.9694188	5.7552905	-6.2280836	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.5555556	0.49690402	1.0	0.0	127.0	2.1038036	0.7743902	0.0	-inf	0.0	0.072853506	0.008185464	0.08385826	0.05720373	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.04368197	0.2942424	0.7439513	-0.6213587	8.90857	2.000428	10.081737	0.0	-0.0014085174	-0.011987955	0.4235378	13.313912	-0.089074746	-2.0848317	1.4085197	0.01909305	0.1665	5.0	27.421576499938965	24000
6	-1.4727892	7.252848	9.956285	-13.159286	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.375	0.48412293	1.0	0.0	130.0	2.1139433	0.74285716	0.0	-inf	0.0	0.22536218	0.00987873	0.24156871	0.21158484	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.2931566	0.28789973	0.50358355	-0.8462113	4.1782746	1.7776102	7.03271	0.36233112	-0.0014577545	-0.00740203	0.8849482	8.10613	-0.11032173	-1.1677723	1.4577647	0.015182944	0.15799999	32.0	31.83181118965149	28000
7	1.2883129	3.4946475	6.329673	-6.2985954	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	131.0	2.1172712	0.7119565	0.0	-inf	0.0	0.3281107	0.023860551	0.36509636	0.29630357	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	-0.12317347	0.34977546	0.71888447	-0.8311154	0.86632043	0.41604146	3.3685086	0.0	-0.0013233982	-0.007228017	0.40771043	2.527267	-0.12780052	-0.15456367	1.3233967	0.015082426	0.1635	6.0	35.91408848762512	32000
8	3.5620623	3.3282423	8.448971	-0.14660911	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	133.0	2.1238515	0.685567	0.0	-inf	0.0	0.22450183	0.017581599	0.24303499	0.19973955	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.030633023	0.35562912	0.8661269	-0.87407	0.3711103	0.3098271	1.8506798	0.0	-0.0013290495	-0.0060787313	0.431923	4.7340126	-0.10592441	-0.109060824	1.3290606	0.018166818	0.1305	6.0	39.949252128601074	36000
9	0.8930292	0.8787764	2.7237203	-0.027816841	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	133.0	2.1238515	0.65841585	0.0	-inf	0.0	0.45276904	0.013660598	0.47560358	0.431525	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.39817008	0.18451409	0.7040878	-0.118423484	0.3547249	0.43685126	3.9809926	0.06593052	-0.0012668781	-0.0108156	0.08038542	0.09226564	-0.035821714	-0.058553502	1.2668967	0.01756957	0.2095	7.0	43.93302249908447	40000
10	3.6456227	2.4811556	8.396037	0.8086373	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	133.0	2.1238515	0.6333333	0.0	-inf	0.0	3.987736	0.20918338	4.2476707	3.6741374	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.15622531	0.21658167	0.64652103	-0.47055197	0.15899622	0.35264063	3.2265306	0.0	-0.0012177415	-0.016036866	0.28254086	0.02297213	-0.054262653	-0.011368394	1.2177247	0.014106412	0.1755	79.0	48.3788423538208	44000
11	18.829115	6.7449827	29.56352	7.457809	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	133.0	2.1238515	0.61009175	0.0	-inf	0.0	6.9394827	0.17787628	7.2178655	6.5673227	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.2840965	0.29476488	0.84848326	-0.4192751	0.17830713	0.41651925	3.083058	0.0	-0.0012488812	-0.015757423	2.4937816	0.08493986	-0.2763122	-0.041106466	1.2488856	0.015194487	0.14125	43.0	53.6495635509491	48000
12	18.041658	8.1177025	31.537367	2.5364206	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	133.0	2.1238515	0.58849555	0.0	-inf	0.0	16.848692	0.6210389	17.464344	15.841687	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5948286	0.10238824	0.9835557	0.22455107	0.11392511	0.09087331	0.67051446	0.0	-0.0012469534	-0.00515547	2.1845107	0.009844224	0.016216785	-0.00819073	1.2468363	0.015560152	0.1785	4.0	58.74516296386719	52000
13	17.498993	8.064727	33.40935	5.651753	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.625	0.48412293	1.0	0.0	138.0	2.139879	0.57983196	0.0	-inf	0.0	9.054951	0.442472	9.72712	8.470266	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5401129	0.13544083	0.699084	0.24233525	0.078697816	0.19869402	1.3929963	0.0	-0.0012816824	-0.0049612336	2.5924296	11.232177	-0.076862514	-0.18949199	1.281657	0.016108414	0.169	11.0	63.804176330566406	56000
14	20.441772	7.4053783	32.80594	12.57673	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	139.0	2.143015	0.562753	0.0	-inf	0.0	4.627476	0.1720376	4.8603115	4.45167	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.526376	0.14101931	0.68537414	0.260009	0.66915965	0.5706552	3.8598409	0.23003018	-0.0011875592	-0.008307528	2.529962	2.5320106	0.1307723	-0.09543183	1.1875741	0.015102927	0.1855	27.0	68.86055374145508	60000
15	8.507308	4.847678	17.425787	1.9884609	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	139.0	2.143015	0.54509807	0.0	-inf	0.0	3.9870825	0.19994093	4.296015	3.6498337	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5315818	0.14508739	0.7452997	0.26380342	0.22772723	0.09261776	0.75251937	0.0	-0.0011920556	-0.009453312	0.74268675	0.022856861	-0.044394508	-0.01914432	1.1920514	0.015099479	0.12775001	18.0	73.32613945007324	64000
16	15.170254	7.154384	29.254318	5.82294	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	139.0	2.143015	0.5285171	0.0	-inf	0.0	1.836933	0.10528001	2.020195	1.6739538	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5243818	0.14788634	0.98171246	-0.056650937	0.13820666	0.281321	2.3796828	0.0	-0.0012576804	-0.013837695	1.8136659	0.027944464	0.044355065	-0.013938294	1.2577292	0.0115807075	0.1325	79.0	78.22758316993713	68000
17	7.9323635	3.07878	13.430304	2.6030662	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	139.0	2.143015	0.51291513	0.0	-inf	0.0	1.658361	0.092291124	1.8175701	1.5218519	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.53645945	0.14581798	0.7446154	0.26105994	0.07773279	0.15282805	1.2905701	0.0	-0.0013332665	-0.009132304	0.6238986	0.015018116	0.022654377	-0.0131785	1.333276	0.011197983	0.12099999	79.0	82.84634780883789	72000
18	7.351823	5.8858814	22.261816	1.3394835	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	140.0	2.146128	0.5	0.0	-inf	0.0	1.5816736	0.08305636	1.6887658	1.437978	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.55564475	0.15129547	0.8478246	0.27007896	0.018692875	0.04062763	0.3827614	0.0	-0.0013406537	-0.008285562	0.65434873	2.295517	0.02573514	-0.0039084265	1.3406582	0.009413466	0.14875	79.0	87.30352735519409	76000
19	11.251215	8.208305	21.722607	1.4256731	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	141.0	2.149219	0.48788926	0.0	-inf	0.0	1.8806962	0.088576935	2.0433178	1.7704422	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5603575	0.14571781	0.7686459	0.07079329	0.07627828	0.045821294	0.3560418	0.0	-0.0012458004	-0.008901009	1.2439294	2.3333595	0.053288892	-0.0109895	1.2458327	0.015004283	0.13825	38.0	92.1664707660675	80000
20	6.284576	4.942385	18.339966	2.3465924	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	141.0	2.149219	0.47474748	0.0	-inf	0.0	5.814928	0.40263307	6.4204755	5.1500907	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5275915	0.14919072	0.70535785	0.20333533	0.078368075	0.09311159	0.8093552	0.0	-0.0012308806	-0.010492586	0.41950527	0.0061665038	0.020860642	-0.004909368	1.2309033	0.013835265	0.14199999	79.0	96.76927161216736	84000
21	15.613205	9.771397	37.704136	4.0311236	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	141.0	2.149219	0.4622951	0.0	-inf	0.0	27.389713	0.68859535	28.368505	26.126743	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.57858396	0.13546704	0.9497963	0.099791214	0.14767224	0.29540202	1.6271628	0.0	-0.0012997985	-0.013083454	1.9300938	0.04463199	0.08197073	-0.041661426	1.2997583	0.010425889	0.12725	79.0	101.98558616638184	88000
22	22.597137	12.197057	38.451	6.6252184	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.33333334	0.4714045	1.0	0.0	144.0	2.1583624	0.4556962	0.0	-inf	0.0	21.66593	1.1577723	23.482277	19.980186	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.56531507	0.15562919	0.9358487	0.07835317	0.083735995	0.11594193	0.9746785	0.0	-0.0012729261	-0.012289624	3.398728	6.37734	-0.13665509	-0.02856785	1.2729238	0.015340932	0.178	35.0	107.61998558044434	92000
23	24.672762	8.845764	40.147854	11.322016	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	144.0	2.1583624	0.44444445	0.0	-inf	0.0	34.28719	0.88466966	35.64508	32.428288	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5639237	0.14889671	0.9518181	0.2704681	0.3080541	0.12126422	0.621884	0.0	-0.0012533292	-0.01302138	3.5632238	0.03304617	0.093242586	-0.029144613	1.2533567	0.008118538	0.09900001	79.0	113.13148975372314	96000
24	34.443817	8.573402	44.440426	18.374893	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	145.0	2.161368	0.43543544	0.0	-inf	0.0	37.652195	0.9610637	38.6904	36.4104	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.57486904	0.15145153	0.8928705	0.26710838	0.109643616	0.07363342	0.43803358	0.0	-0.0012196079	-0.006872475	5.086955	2.4090343	0.08679026	-0.004775242	1.2196372	0.015034781	0.2135	44.0	119.01559805870056	100000
25	33.193275	8.226711	41.64954	15.336453	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	146.0	2.164353	0.4269006	0.0	-inf	0.0	36.788612	0.6466348	37.346954	35.540733	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5782413	0.15583579	0.90901554	0.2676413	0.16034788	0.06368822	0.4073329	0.018711742	-0.0011762828	-0.006046798	4.8600883	2.3305986	0.08455306	-0.0039980705	1.1763002	0.015554164	0.15975	15.0	124.92466998100281	104000
26	28.247972	8.331505	39.562183	10.850932	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	148.0	2.1702616	0.42045453	0.0	-inf	0.0	34.084217	0.6760609	35.33437	33.26901	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.5966847	0.15412521	0.9200746	0.33857068	0.12273814	0.07722292	0.54844046	0.0	-0.0011621751	-0.0075289756	4.117628	4.414463	-0.053471386	-0.0059230407	1.1621765	0.015028891	0.14325	3.0	130.65550756454468	108000
27	32.59529	2.6501312	36.261234	29.114141	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	148.0	2.1702616	0.41111112	0.0	-inf	0.0	35.355133	0.5557061	35.84642	34.118076	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.60003626	0.151368	1.0280551	0.35200676	0.14271161	0.109711885	0.93857354	0.0	-0.0011380147	-0.0104606	4.620292	0.017645683	0.08663976	-0.01680212	1.1379611	0.015091391	0.18425	16.0	136.54801869392395	112000
28	32.773575	5.9271407	43.413445	25.43931	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	148.0	2.1702616	0.4021739	0.0	-inf	0.0	40.804478	0.42967018	41.458405	40.035187	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.60817045	0.15657684	0.91855556	0.22327738	0.03739434	0.035723466	0.24859437	0.0	-0.0011591315	-0.0030576028	4.7407126	0.0010562323	0.05171871	-0.0007702772	1.1592362	0.015745457	0.14125	6.0	142.44718480110168	116000
29	31.59797	11.415655	44.2664	5.2254386	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	148.0	2.1702616	0.39361703	0.0	-inf	0.0	46.156563	0.61750066	47.29574	45.217815	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6065787	0.15680157	0.90927607	0.3433017	0.0102550145	0.017644094	0.13856266	0.0	-0.0011550486	-0.012045331	4.589386	0.00028949112	-0.10041541	-0.00014472954	1.1550593	0.007045579	0.09775	79.0	148.60111951828003	120000
30	38.070442	12.313252	52.246105	9.532194	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.33333334	0.4714045	1.0	0.0	151.0	2.178977	0.3901809	0.0	-inf	0.0	42.26004	0.5093608	42.96814	41.393723	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6068394	0.16110972	1.0554096	0.34536505	0.02071832	0.032146692	0.24569027	0.0	-0.0011617765	-0.010760477	6.3454285	6.582114	-0.16028798	-0.03584023	1.1618102	0.012002595	0.132	79.0	154.70944714546204	124000
31	43.279503	5.4257464	53.965366	38.211483	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	152.0	2.1818435	0.3838384	0.0	-inf	0.0	39.709732	0.8721717	41.002064	38.662754	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6029551	0.15506361	0.95020974	0.34685305	0.3038592	0.08954214	0.89376616	0.0	-0.001156263	-0.005279852	6.406623	2.4107537	-0.017059803	-0.006526931	1.15625	0.015127342	0.161	8.0	160.73112678527832	128000
32	36.30452	6.2560964	46.387115	24.085743	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	154.0	2.1875207	0.37931034	0.0	-inf	0.0	32.123596	0.4814748	32.91546	31.525482	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6044307	0.15754734	0.91831434	0.34866545	0.18384616	0.06250903	0.51165205	0.0	-0.0011265501	-0.0067262053	5.53103	4.6823606	0.03598714	-0.0029065819	1.1265471	0.016978182	0.17050001	11.0	166.7060580253601	132000
33	32.08725	4.349672	41.084694	26.596815	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	154.0	2.1875207	0.37198067	0.0	-inf	0.0	37.724167	0.51887953	38.275166	36.595222	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6101639	0.15683	0.91157293	0.15048286	0.23546459	0.05696608	0.44432428	0.009395959	-0.0010990202	-0.01223638	4.497854	0.021188429	-0.05386597	-0.019310843	1.0989194	0.0150060225	0.122999996	23.0	172.7574758529663	136000
34	37.13069	5.523921	44.940273	27.403603	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	154.0	2.1875207	0.3649289	0.0	-inf	0.0	42.41542	0.57129145	43.341114	41.390785	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6185193	0.1588725	0.9913408	0.32840466	0.049024444	0.034471847	0.22312625	0.0	-0.0011303425	-0.011001984	5.455083	0.0012678422	-0.00024330616	-0.0009768101	1.1304106	0.009348966	0.110249996	79.0	179.12496829032898	140000
35	41.45418	16.115183	61.917927	6.915965	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.22222222	0.4157397	1.0	0.0	156.0	2.1931245	0.3611111	0.0	-inf	0.0	40.115074	0.76274157	40.853237	38.56145	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.63638514	0.16293138	0.93321705	0.16311869	0.022253204	0.026859114	0.2451159	0.0	-0.0011449456	-0.0108433105	6.988785	4.01709	0.0013917685	-0.008255986	1.1449511	0.011491324	0.14375	79.0	185.33345818519592	144000
36	39.781387	4.591765	49.128647	35.05617	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	156.0	2.1931245	0.35454544	0.0	-inf	0.0	44.358807	0.7541984	45.588318	43.304096	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6393346	0.16353975	1.1034893	0.32816595	0.11045881	0.05588051	0.32349885	0.0	-0.0010801703	-0.007702549	5.738424	0.006512819	0.019463062	-0.0058377255	1.0801201	0.015131638	0.16299999	16.0	191.40430617332458	148000
37	39.14611	8.077733	48.723816	23.244083	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.25	0.4330127	1.0	0.0	158.0	2.198657	0.3511111	0.0	-inf	0.0	43.057644	0.52916473	43.70452	41.989204	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6412203	0.16423222	0.91208935	0.3279915	0.038390476	0.03943088	0.32631007	0.0	-0.0010983571	-0.009033341	6.142804	4.604412	-0.011269569	-0.009592452	1.0983337	0.015051937	0.12175	48.0	197.54219222068787	152000
38	42.356686	5.664242	55.24494	34.130493	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	159.0	2.2013972	0.34640524	0.0	-inf	0.0	39.33927	0.4192512	39.84868	38.70002	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.64116067	0.16421601	0.97485936	0.30163375	0.16894406	0.067076646	0.5910999	0.0	-0.0011328235	-0.006081313	6.276444	2.4018164	-0.105630875	-0.0020251186	1.132808	0.018014677	0.17175001	11.0	203.58780932426453	156000
39	39.019707	3.7996144	45.428234	32.845947	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	159.0	2.2013972	0.3404711	0.0	-inf	0.0	40.004646	0.8034169	41.267036	38.67738	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6411506	0.16465396	1.0879306	0.46115154	0.14254019	0.05075285	0.38832462	0.0	-0.0011107065	-0.007888908	5.771125	0.008302143	-0.07506168	-0.007469948	1.1108192	0.016952254	0.1205	7.0	209.49434161186218	160000
40	37.77118	4.176298	46.726772	32.12763	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	159.0	2.2013972	0.33473685	0.0	-inf	0.0	43.234127	0.76281583	44.334694	42.332623	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6412972	0.16440286	0.9178257	0.4240182	0.030825432	0.023301817	0.16260736	0.0	-0.00111489	-0.003053349	5.5463295	0.00058540486	0.13001525	-0.0004218006	1.1149436	0.015035477	0.1425	6.0	215.50866866111755	164000
41	44.99848	5.479946	52.36078	36.905296	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.125	0.3307189	1.0	0.0	160.0	2.20412	0.3305785	0.0	-inf	0.0	40.687805	0.7154201	41.624737	39.45507	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6427208	0.16163492	0.9123064	0.28939024	0.018575164	0.021640608	0.18778393	0.0	-0.001156807	-0.0051551834	6.587699	2.412375	-0.08651519	-0.008195985	1.1567819	0.01571032	0.191	15.0	221.6550235748291	168000
42	36.654526	12.443992	49.940453	15.11191	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.375	0.48412293	1.0	0.0	163.0	2.2121875	0.3299595	0.0	-inf	0.0	38.35605	0.84325266	40.1143	37.06111	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6463462	0.15946914	0.91221523	0.46127754	0.1191597	0.05988527	0.39508438	0.0	-0.0011356026	-0.006644992	6.420327	6.4015923	0.14823747	-0.06336777	1.1355863	0.015551098	0.177	17.0	227.7722566127777	172000
43	36.328163	6.187796	47.311523	23.971521	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	163.0	2.2121875	0.3247012	0.0	-inf	0.0	39.329212	1.0499582	41.321594	38.341034	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.64778554	0.15760687	0.91214436	0.25406992	0.24141543	0.17658755	1.4242113	0.0	-0.00105704	-0.0092460625	5.232867	0.03759486	-0.11722708	-0.035220817	1.0570984	0.010278658	0.095249996	79.0	233.97281551361084	176000
44	38.54103	5.20043	45.83058	28.397036	0.0	0.0	0.0	0.0	500.0	0.0	-inf	0.0	0.0	0.0	0.0	0.0	163.0	2.2121875	0.31960785	0.0	-inf	0.0	42.05507	0.75423145	43.207813	40.97985	0.0	0.0	0.0	0.0	500.0	2.0	0.3010299956639812	0.6527405	0.15487945	1.1046122	0.45601076	0.0383498	0.03420404	0.18698029	0.0	-0.0010547042	-0.012044709	5.61674	0.001188792	0.054260015	-0.0008700702	1.05485	0.015917514	0.15799999	40.0	240.17335987091064	180000
